tolerance_m,n_matched,rmse_db,mae_db,bias_db,pearson_r
10.0,114888,5.444151180069507,4.706142678086485,4.706142678086485,0.9477132710152225
20.0,114888,5.444151180069507,4.706142678086485,4.706142678086485,0.9477132710152225
30.0,114888,5.444151180069507,4.706142678086485,4.706142678086485,0.9477132710152225
35.0,114888,5.444151180069507,4.706142678086485,4.706142678086485,0.9477132710152225
40.0,114888,5.444151180069507,4.706142678086485,4.706142678086485,0.9477132710152225
50.0,114888,5.444151180069507,4.706142678086485,4.706142678086485,0.9477132710152225
