error_db,cdf
-30.525000000000006,1.121881170346437e-05
-25.900000000000006,2.243762340692874e-05
-22.775000000000006,3.365643511039311e-05
-18.462500000000006,4.487524681385748e-05
-17.712500000000006,5.609405851732184e-05
-17.150000000000006,6.731287022078621e-05
-14.837500000000006,7.853168192425059e-05
-14.650000000000006,8.975049362771496e-05
-14.587500000000006,0.00010096930533117933
-14.400000000000006,0.00011218811703464369
-14.275000000000006,0.00012340692873810807
-14.215000000000003,0.00013462574044157243
-13.629999999999995,0.00014584455214503679
-13.525000000000006,0.00015706336384850117
-13.292500000000004,0.00016828217555196553
-13.155000000000001,0.0001795009872554299
-13.150000000000006,0.00019071979895889427
-13.019999999999996,0.00020193861066235866
-12.900000000000006,0.000213157422365823
-12.775000000000006,0.00022437623406928737
-12.337500000000006,0.00023559504577275176
-12.150000000000006,0.00024681385747621614
-11.712500000000006,0.00025803266917968047
-11.204999999999998,0.00026925148088314486
-10.677499999999995,0.00028047029258660924
-10.275000000000006,0.00029168910429007357
-10.135000000000005,0.00030290791599353796
-9.712500000000006,0.00031412672769700234
-9.700000000000003,0.0003253455394004667
-9.342500000000001,0.00033656435110393106
-9.150000000000006,0.00034778316280739544
-8.462500000000006,0.0003590019745108598
-8.4525,0.00037022078621432416
-8.372500000000002,0.00038143959791778854
-8.087500000000006,0.0003926584096212529
-8.025000000000006,0.0004038772213247173
-7.109999999999999,0.00041509603302818164
-7.0049999999999955,0.000426314844731646
-6.525000000000006,0.0004375336564351104
-6.525000000000006,0.00044875246813857474
-6.525000000000006,0.0004599712798420391
-6.525000000000006,0.0004711900915455035
-6.462500000000006,0.0004824089032489679
-6.462500000000006,0.0004936277149524323
-6.462500000000006,0.0005048465266558966
-6.462500000000006,0.0005160653383593609
-6.462500000000006,0.0005272841500628254
-6.462500000000006,0.0005385029617662897
-6.462500000000006,0.000549721773469754
-6.462500000000006,0.0005609405851732185
-6.462500000000006,0.0005721593968766828
-6.462500000000006,0.0005833782085801471
-6.462500000000006,0.0005945970202836116
-6.462500000000006,0.0006058158319870759
-6.462500000000006,0.0006170346436905404
-6.462500000000006,0.0006282534553940047
-6.462500000000006,0.000639472267097469
-6.462500000000006,0.0006506910788009335
-6.462500000000006,0.0006619098905043978
-6.462500000000006,0.0006731287022078621
-6.462500000000006,0.0006843475139113266
-6.454999999999998,0.0006955663256147909
-6.400000000000006,0.0007067851373182552
-6.400000000000006,0.0007180039490217197
-6.400000000000006,0.000729222760725184
-6.400000000000006,0.0007404415724286483
-6.400000000000006,0.0007516603841321128
-6.400000000000006,0.0007628791958355771
-6.400000000000006,0.0007740980075390414
-6.400000000000006,0.0007853168192425059
-6.400000000000006,0.0007965356309459702
-6.400000000000006,0.0008077544426494346
-6.400000000000006,0.000818973254352899
-6.400000000000006,0.0008301920660563633
-6.400000000000006,0.0008414108777598277
-6.400000000000006,0.000852629689463292
-6.400000000000006,0.0008638485011667564
-6.400000000000006,0.0008750673128702208
-6.400000000000006,0.0008862861245736852
-6.400000000000006,0.0008975049362771495
-6.337500000000006,0.0009087237479806139
-6.337500000000006,0.0009199425596840783
-6.337500000000006,0.0009311613713875426
-6.337500000000006,0.000942380183091007
-6.337500000000006,0.0009535989947944714
-6.337500000000006,0.0009648178064979358
-6.337500000000006,0.0009760366182014001
-6.337500000000006,0.0009872554299048646
-6.337500000000006,0.000998474241608329
-6.337500000000006,0.0010096930533117932
-6.337500000000006,0.0010209118650152576
-6.337500000000006,0.0010321306767187219
-6.337500000000006,0.0010433494884221862
-6.337500000000006,0.0010545683001256508
-6.337500000000006,0.001065787111829115
-6.337500000000006,0.0010770059235325794
-6.337500000000006,0.0010882247352360438
-6.322500000000005,0.001099443546939508
-6.275000000000006,0.0011106623586429726
