tolerance_m,n_matched,rmse_db,mae_db,bias_db,pearson_r
10.0,12698,4.978053297150637,4.3786375807213735,3.9213612379902347,0.9203231251475968
20.0,12698,4.978053297150637,4.3786375807213735,3.9213612379902347,0.9203231251475968
30.0,12698,4.978053297150637,4.3786375807213735,3.9213612379902347,0.9203231251475968
35.0,12698,4.978053297150637,4.3786375807213735,3.9213612379902347,0.9203231251475968
40.0,12698,4.978053297150637,4.3786375807213735,3.9213612379902347,0.9203231251475968
50.0,12698,4.978053297150637,4.3786375807213735,3.9213612379902347,0.9203231251475968
