antenna_id,frequency_mhz,tx_power_dbm,tx_height_m,grid_lat,grid_lon,rsrp_dbm,path_loss_db,antenna_gain_dbi,model_used,environment,terrain_type,los_nlos
175da74d-4327-4409-9a5e-33a31cf4b8a3,1800.0,40.0,32.0,-2.932954,-79.040018,-105.37,162.73,17.36,cost231_hata,N/A,N/A,0
175da74d-4327-4409-9a5e-33a31cf4b8a3,1800.0,40.0,32.0,-2.932954,-79.039811,-105.34,162.69,17.35,cost231_hata,N/A,N/A,0
175da74d-4327-4409-9a5e-33a31cf4b8a3,1800.0,40.0,32.0,-2.932954,-79.039605,-105.31,162.65,17.33,cost231_hata,N/A,N/A,0
175da74d-4327-4409-9a5e-33a31cf4b8a3,1800.0,40.0,32.0,-2.932954,-79.039398,-105.28,162.6,17.32,cost231_hata,N/A,N/A,0
175da74d-4327-4409-9a5e-33a31cf4b8a3,1800.0,40.0,32.0,-2.932954,-79.039191,-105.25,162.56,17.3,cost231_hata,N/A,N/A,0
175da74d-4327-4409-9a5e-33a31cf4b8a3,1800.0,40.0,32.0,-2.932954,-79.038984,-105.23,162.51,17.29,cost231_hata,N/A,N/A,0
175da74d-4327-4409-9a5e-33a31cf4b8a3,1800.0,40.0,32.0,-2.932954,-79.038777,-105.2,162.47,17.27,cost231_hata,N/A,N/A,0
175da74d-4327-4409-9a5e-33a31cf4b8a3,1800.0,40.0,32.0,-2.932954,-79.038571,-105.17,162.43,17.26,cost231_hata,N/A,N/A,0
175da74d-4327-4409-9a5e-33a31cf4b8a3,1800.0,40.0,32.0,-2.932954,-79.038364,-105.14,162.38,17.24,cost231_hata,N/A,N/A,0
175da74d-4327-4409-9a5e-33a31cf4b8a3,1800.0,40.0,32.0,-2.932954,-79.038157,-105.11,162.34,17.22,cost231_hata,N/A,N/A,0
175da74d-4327-4409-9a5e-33a31cf4b8a3,1800.0,40.0,32.0,-2.932954,-79.03795,-105.09,162.29,17.21,cost231_hata,N/A,N/A,0
175da74d-4327-4409-9a5e-33a31cf4b8a3,1800.0,40.0,32.0,-2.932954,-79.037744,-105.06,162.25,17.19,cost231_hata,N/A,N/A,0
175da74d-4327-4409-9a5e-33a31cf4b8a3,1800.0,40.0,32.0,-2.932954,-79.037537,-105.03,162.21,17.17,cost231_hata,N/A,N/A,0
175da74d-4327-4409-9a5e-33a31cf4b8a3,1800.0,40.0,32.0,-2.932954,-79.03733,-105.01,162.16,17.16,cost231_hata,N/A,N/A,0
175da74d-4327-4409-9a5e-33a31cf4b8a3,1800.0,40.0,32.0,-2.932954,-79.037123,-104.98,162.12,17.14,cost231_hata,N/A,N/A,0
175da74d-4327-4409-9a5e-33a31cf4b8a3,1800.0,40.0,32.0,-2.932954,-79.036917,-104.95,162.08,17.12,cost231_hata,N/A,N/A,0
175da74d-4327-4409-9a5e-33a31cf4b8a3,1800.0,40.0,32.0,-2.932954,-79.03671,-104.93,162.03,17.1,cost231_hata,N/A,N/A,0
175da74d-4327-4409-9a5e-33a31cf4b8a3,1800.0,40.0,32.0,-2.932954,-79.036503,-104.9,161.99,17.09,cost231_hata,N/A,N/A,0
175da74d-4327-4409-9a5e-33a31cf4b8a3,1800.0,40.0,32.0,-2.932954,-79.036296,-104.88,161.95,17.07,cost231_hata,N/A,N/A,0
175da74d-4327-4409-9a5e-33a31cf4b8a3,1800.0,40.0,32.0,-2.932954,-79.036089,-104.85,161.9,17.05,cost231_hata,N/A,N/A,0
175da74d-4327-4409-9a5e-33a31cf4b8a3,1800.0,40.0,32.0,-2.932954,-79.035883,-104.83,161.86,17.03,cost231_hata,N/A,N/A,0
175da74d-4327-4409-9a5e-33a31cf4b8a3,1800.0,40.0,32.0,-2.932954,-79.035676,-104.81,161.81,17.01,cost231_hata,N/A,N/A,0
175da74d-4327-4409-9a5e-33a31cf4b8a3,1800.0,40.0,32.0,-2.932954,-79.035469,-104.78,161.77,16.99,cost231_hata,N/A,N/A,0
175da74d-4327-4409-9a5e-33a31cf4b8a3,1800.0,40.0,32.0,-2.932954,-79.035262,-104.76,161.73,16.97,cost231_hata,N/A,N/A,0
175da74d-4327-4409-9a5e-33a31cf4b8a3,1800.0,40.0,32.0,-2.932954,-79.035056,-104.74,161.68,16.95,cost231_hata,N/A,N/A,0
175da74d-4327-4409-9a5e-33a31cf4b8a3,1800.0,40.0,32.0,-2.932954,-79.034849,-104.71,161.64,16.93,cost231_hata,N/A,N/A,0
175da74d-4327-4409-9a5e-33a31cf4b8a3,1800.0,40.0,32.0,-2.932954,-79.034642,-104.69,161.6,16.91,cost231_hata,N/A,N/A,0
175da74d-4327-4409-9a5e-33a31cf4b8a3,1800.0,40.0,32.0,-2.932954,-79.034435,-104.67,161.55,16.88,cost231_hata,N/A,N/A,0
175da74d-4327-4409-9a5e-33a31cf4b8a3,1800.0,40.0,32.0,-2.932954,-79.034228,-104.65,161.51,16.86,cost231_hata,N/A,N/A,0
175da74d-4327-4409-9a5e-33a31cf4b8a3,1800.0,40.0,32.0,-2.932954,-79.034022,-104.63,161.47,16.84,cost231_hata,N/A,N/A,0
175da74d-4327-4409-9a5e-33a31cf4b8a3,1800.0,40.0,32.0,-2.932954,-79.033815,-104.61,161.43,16.82,cost231_hata,N/A,N/A,0
175da74d-4327-4409-9a5e-33a31cf4b8a3,1800.0,40.0,32.0,-2.932954,-79.033608,-104.59,161.38,16.79,cost231_hata,N/A,N/A,0
175da74d-4327-4409-9a5e-33a31cf4b8a3,1800.0,40.0,32.0,-2.932954,-79.033401,-104.57,161.34,16.77,cost231_hata,N/A,N/A,0
175da74d-4327-4409-9a5e-33a31cf4b8a3,1800.0,40.0,32.0,-2.932954,-79.033195,-104.55,161.3,16.74,cost231_hata,N/A,N/A,0
175da74d-4327-4409-9a5e-33a31cf4b8a3,1800.0,40.0,32.0,-2.932954,-79.032988,-104.53,161.25,16.72,cost231_hata,N/A,N/A,0
175da74d-4327-4409-9a5e-33a31cf4b8a3,1800.0,40.0,32.0,-2.932954,-79.032781,-104.52,161.21,16.69,cost231_hata,N/A,N/A,0
175da74d-4327-4409-9a5e-33a31cf4b8a3,1800.0,40.0,32.0,-2.932954,-79.032574,-104.5,161.17,16.67,cost231_hata,N/A,N/A,1
175da74d-4327-4409-9a5e-33a31cf4b8a3,1800.0,40.0,32.0,-2.932954,-79.032367,-104.48,161.13,16.64,cost231_hata,N/A,N/A,1
175da74d-4327-4409-9a5e-33a31cf4b8a3,1800.0,40.0,32.0,-2.932954,-79.032161,-104.47,161.08,16.62,cost231_hata,N/A,N/A,1
175da74d-4327-4409-9a5e-33a31cf4b8a3,1800.0,40.0,32.0,-2.932954,-79.031954,-104.45,161.04,16.59,cost231_hata,N/A,N/A,1
