atoll_idx,rf_idx,match_distance_m,lon,lat,x_m,y_m,atoll_dbm,rf_lon,rf_lat,rf_x_m,rf_y_m,rf_dbm,antenna_id,error_db,abs_error_db
86,40657,2.1274987093492932e-05,-79.00226519,-2.907437324,-79.00226519,-2.907437324,-100.1875,-79.002276,-2.907419,-79.002276,-2.907419,-97.77,4bc87b61-ad10-4048-a2ba-0c12ebd2bb5e,2.417500000000004,2.417500000000004
87,40658,2.1329593269160583e-05,-79.00202239,-2.907436893,-79.00202239,-2.907436893,-100.0625,-79.002034,-2.907419,-79.002034,-2.907419,-98.17,4bc87b61-ad10-4048-a2ba-0c12ebd2bb5e,1.8924999999999983,1.8924999999999983
88,40659,2.201623540080971e-05,-79.00177959,-2.907436461,-79.00177959,-2.907436461,-100.1875,-79.001793,-2.907419,-79.001793,-2.907419,-98.61,4bc87b61-ad10-4048-a2ba-0c12ebd2bb5e,1.5775000000000006,1.5775000000000006
89,40660,2.283933539450582e-05,-79.00153678,-2.907436029,-79.00153678,-2.907436029,-99.8125,-79.001552,-2.907419,-79.001552,-2.907419,-99.05,4bc87b61-ad10-4048-a2ba-0c12ebd2bb5e,0.7625000000000028,0.7625000000000028
90,40661,2.3066590908191213e-05,-79.00129398,-2.907435596,-79.00129398,-2.907435596,-99.875,-79.00131,-2.907419,-79.00131,-2.907419,-99.51,4bc87b61-ad10-4048-a2ba-0c12ebd2bb5e,0.3649999999999949,0.3649999999999949
91,40662,2.406623768170616e-05,-79.00105117,-2.907435164,-79.00105117,-2.907435164,-99.875,-79.001069,-2.907419,-79.001069,-2.907419,-100.0,4bc87b61-ad10-4048-a2ba-0c12ebd2bb5e,-0.125,0.125
92,40663,2.5156166716844124e-05,-79.00080837,-2.907434732,-79.00080837,-2.907434732,-100.0625,-79.000828,-2.907419,-79.000828,-2.907419,-100.54,4bc87b61-ad10-4048-a2ba-0c12ebd2bb5e,-0.47750000000000625,0.47750000000000625
93,40664,2.552400634061208e-05,-79.00056557,-2.9074343,-79.00056557,-2.9074343,-100.125,-79.000586,-2.907419,-79.000586,-2.907419,-101.11,4bc87b61-ad10-4048-a2ba-0c12ebd2bb5e,-0.9849999999999994,0.9849999999999994
94,40665,2.675210316364917e-05,-79.00032276,-2.907433868,-79.00032276,-2.907433868,-100.3125,-79.000345,-2.907419,-79.000345,-2.907419,-101.72,4bc87b61-ad10-4048-a2ba-0c12ebd2bb5e,-1.4074999999999989,1.4074999999999989
95,40666,2.8040877749895837e-05,-79.00007996,-2.907433435,-79.00007996,-2.907433435,-100.5,-79.000104,-2.907419,-79.000104,-2.907419,-102.3,4bc87b61-ad10-4048-a2ba-0c12ebd2bb5e,-1.7999999999999972,1.7999999999999972
96,40667,2.851507686709106e-05,-78.99983716,-2.907433003,-78.99983716,-2.907433003,-100.6875,-78.999862,-2.907419,-78.999862,-2.907419,-102.82,4bc87b61-ad10-4048-a2ba-0c12ebd2bb5e,-2.132499999999993,2.132499999999993
97,40668,2.9905975999913442e-05,-78.99959435,-2.90743257,-78.99959435,-2.90743257,-100.9375,-78.999621,-2.907419,-78.999621,-2.907419,-103.3,4bc87b61-ad10-4048-a2ba-0c12ebd2bb5e,-2.362499999999997,2.362499999999997
98,40669,3.1337031514094016e-05,-78.99935155,-2.907432138,-78.99935155,-2.907432138,-101.1875,-78.99938,-2.907419,-78.99938,-2.907419,-103.71,4bc87b61-ad10-4048-a2ba-0c12ebd2bb5e,-2.5224999999999937,2.5224999999999937
99,40670,3.189011641305115e-05,-78.99910875,-2.907431705,-78.99910875,-2.907431705,-101.5,-78.999138,-2.907419,-78.999138,-2.907419,-104.08,4bc87b61-ad10-4048-a2ba-0c12ebd2bb5e,-2.5799999999999983,2.5799999999999983
100,40671,3.3396858068632624e-05,-78.99886594,-2.907431273,-78.99886594,-2.907431273,-101.8125,-78.998897,-2.907419,-78.998897,-2.907419,-104.45,4bc87b61-ad10-4048-a2ba-0c12ebd2bb5e,-2.637500000000003,2.637500000000003
101,40672,3.492800021997256e-05,-78.99862314,-2.90743084,-78.99862314,-2.90743084,-102.0,-78.998656,-2.907419,-78.998656,-2.907419,-104.86,4bc87b61-ad10-4048-a2ba-0c12ebd2bb5e,-2.8599999999999994,2.8599999999999994
102,40923,4.9092783068733965e-05,-79.01052097,-2.907207857,-79.01052097,-2.907207857,-101.75,-79.010482,-2.907178,-79.010482,-2.907178,-107.73,4bc87b61-ad10-4048-a2ba-0c12ebd2bb5e,-5.980000000000004,5.980000000000004
103,40924,4.740056887179577e-05,-79.01027816,-2.907207427,-79.01027816,-2.907207427,-101.375,-79.010241,-2.907178,-79.010241,-2.907178,-107.26,4bc87b61-ad10-4048-a2ba-0c12ebd2bb5e,-5.885000000000005,5.885000000000005
104,40925,4.6506103005233444e-05,-79.01003536,-2.907206996,-79.01003536,-2.907206996,-101.0625,-79.009999,-2.907178,-79.009999,-2.907178,-106.79,4bc87b61-ad10-4048-a2ba-0c12ebd2bb5e,-5.727500000000006,5.727500000000006
105,40926,4.482988797303187e-05,-79.00979255,-2.907206566,-79.00979255,-2.907206566,-100.75,-79.009758,-2.907178,-79.009758,-2.907178,-106.31,4bc87b61-ad10-4048-a2ba-0c12ebd2bb5e,-5.560000000000002,5.560000000000002
