tolerance_m,n_matched,rmse_db,mae_db,bias_db,pearson_r
10.0,8939,9.268016853345268,8.825721557221165,8.824886452623335,0.9548930911185689
20.0,8939,9.268016853345268,8.825721557221165,8.824886452623335,0.9548930911185689
30.0,8939,9.268016853345268,8.825721557221165,8.824886452623335,0.9548930911185689
35.0,8939,9.268016853345268,8.825721557221165,8.824886452623335,0.9548930911185689
40.0,8939,9.268016853345268,8.825721557221165,8.824886452623335,0.9548930911185689
50.0,8939,9.268016853345268,8.825721557221165,8.824886452623335,0.9548930911185689
