type	GSM
timestamp	12:42:59	13-June-2026
resolution	27
xmin	-80.00035823
xmax	-77.99968707
ymin	-3.004020319
ymax	-1.997274615
x_num_pixels	8249
y_num_pixels	4112


-79.00906243;-2.908181764;[0];-102.0000
-79.00881962;-2.908181334;[0];-101.8750
-79.00857682;-2.908180903;[0];-101.8750
-79.00833401;-2.908180472;[0];-101.8125
-79.00809121;-2.908180042;[0];-101.8125
-79.00784840;-2.908179611;[0];-101.8125
-79.00760560;-2.90817918;[0];-101.9375
-79.00177830;-2.908168824;[0];-102.0000
-79.00153549;-2.908168392;[0];-101.9375
-79.00104988;-2.908167527;[0];-101.9375
-79.00080708;-2.908167095;[0];-101.8750
-79.00056428;-2.908166663;[0];-102.0000
-79.00954846;-2.907938503;[0];-101.7500
-79.00930566;-2.907938072;[0];-101.6250
-79.00906285;-2.907937642;[0];-101.4375
-79.00882005;-2.907937211;[0];-101.3125
-79.00857724;-2.907936781;[0];-101.1250
-79.00833444;-2.90793635;[0];-101.1250
-79.00809164;-2.907935919;[0];-101.0625
-79.00784883;-2.907935489;[0];-101.0625
-79.00760603;-2.907935058;[0];-101.1250
-79.00736322;-2.907934627;[0];-101.3125
-79.00712042;-2.907934196;[0];-101.7500
-79.00202153;-2.907925135;[0];-101.5000
-79.00177873;-2.907924703;[0];-101.3125
-79.00153592;-2.907924271;[0];-101.5000
-79.00129312;-2.907923839;[0];-101.3125
-79.00105031;-2.907923406;[0];-101.1875
-79.00080751;-2.907922974;[0];-101.3125
-79.00056471;-2.907922542;[0];-101.3750
-79.00032190;-2.907922109;[0];-101.5625
-79.0000791;-2.907921677;[0];-101.7500
-78.99983630;-2.907921244;[0];-101.8750
-79.01003450;-2.907695241;[0];-101.8125
-79.00979170;-2.907694811;[0];-101.6250
-79.00954889;-2.907694381;[0];-101.3750
-79.00930609;-2.90769395;[0];-101.1250
-79.00906328;-2.90769352;[0];-100.8750
-79.00882048;-2.907693089;[0];-100.6875
-79.00857767;-2.907692659;[0];-100.5000
-79.00833487;-2.907692228;[0];-100.3750
-79.00809206;-2.907691797;[0];-100.3750
-79.00784926;-2.907691367;[0];-100.3125
-79.00760645;-2.907690936;[0];-100.3125
-79.00736365;-2.907690505;[0];-100.4375
