type	GSM
timestamp	21:53:18	08-June-2026
resolution	46
xmin	-80.00018724
xmax	-77.99943588
ymin	-3.00406539
ymax	-1.997138632
x_num_pixels	4842
y_num_pixels	2414


-78.86574692;-2.910106356;[0];-102.0000
-78.86533329;-2.910105569;[0];-102.0000
-78.86491966;-2.910104782;[0];-102.0000
-78.86450603;-2.910103994;[0];-102.0000
-78.87112491;-2.909700696;[0];-102.0000
-78.87071128;-2.909699911;[0];-102.0000
-78.87029765;-2.909699126;[0];-102.0000
-78.86988402;-2.909698341;[0];-102.0000
-78.86947038;-2.909697556;[0];-101.9375
-78.86905675;-2.90969677;[0];-101.9375
-78.86864312;-2.909695985;[0];-101.9375
-78.86822949;-2.909695199;[0];-101.9375
-78.86781586;-2.909694413;[0];-101.9375
-78.86740223;-2.909693627;[0];-101.9375
-78.86698860;-2.909692841;[0];-101.8750
-78.86657497;-2.909692055;[0];-101.8750
-78.86616134;-2.909691268;[0];-101.8750
-78.86574770;-2.909690481;[0];-101.8750
-78.86533407;-2.909689695;[0];-101.8750
-78.86492044;-2.909688908;[0];-101.8750
-78.86450681;-2.909688121;[0];-101.8750
-78.86409318;-2.909687333;[0];-101.8750
-78.86367955;-2.909686546;[0];-101.8750
-78.86326592;-2.909685758;[0];-101.8750
-78.86285229;-2.909684971;[0];-101.9375
-78.86243866;-2.909684183;[0];-101.9375
-78.86202503;-2.909683395;[0];-101.9375
-78.86161140;-2.909682607;[0];-101.9375
-78.86119777;-2.909681818;[0];-101.9375
-78.86078415;-2.90968103;[0];-101.9375
-78.86037052;-2.909680241;[0];-102.0000
-78.85995689;-2.909679452;[0];-102.0000
-78.85954326;-2.909678664;[0];-102.0000
-78.85912963;-2.909677874;[0];-102.0000
-78.87484838;-2.909291876;[0];-102.0000
-78.87443475;-2.909291092;[0];-102.0000
-78.87402112;-2.909290309;[0];-101.9375
-78.87360749;-2.909289525;[0];-101.9375
-78.87319385;-2.909288742;[0];-101.8750
-78.87278022;-2.909287958;[0];-101.8750
-78.87236659;-2.909287173;[0];-101.8750
-78.87195296;-2.909286389;[0];-101.8125
-78.87153932;-2.909285605;[0];-101.8125
-78.87112569;-2.90928482;[0];-101.7500
-78.87071206;-2.909284036;[0];-101.7500
-78.87029843;-2.909283251;[0];-101.7500
-78.86988480;-2.909282466;[0];-101.7500
-78.86947117;-2.909281681;[0];-101.6875
-78.86905753;-2.909280895;[0];-101.6875
-78.86864390;-2.90928011;[0];-101.6875
-78.86823027;-2.909279324;[0];-101.6875
-78.86781664;-2.909278538;[0];-101.6875
-78.86740301;-2.909277752;[0];-101.6875
-78.86698938;-2.909276966;[0];-101.6250
-78.86657575;-2.90927618;[0];-101.6250
-78.86616212;-2.909275394;[0];-101.6250
-78.86574849;-2.909274607;[0];-101.6250
-78.86533486;-2.909273821;[0];-101.6250
-78.86492123;-2.909273034;[0];-101.6250
-78.86450760;-2.909272247;[0];-101.6250
-78.86409397;-2.90927146;[0];-101.6250
-78.86368034;-2.909270672;[0];-101.6250
-78.86326671;-2.909269885;[0];-101.6250
-78.86285308;-2.909269097;[0];-101.6875
-78.86243945;-2.90926831;[0];-101.6875
-78.86202582;-2.909267522;[0];-101.6875
-78.86161219;-2.909266734;[0];-101.6875
-78.86119856;-2.909265945;[0];-101.6875
-78.86078493;-2.909265157;[0];-101.6875
-78.8603713;-2.909264368;[0];-101.7500
-78.85995767;-2.90926358;[0];-101.7500
-78.85954404;-2.909262791;[0];-101.7500
-78.85913041;-2.909262002;[0];-101.7500
-78.85871679;-2.909261213;[0];-101.8125
-78.85830316;-2.909260424;[0];-101.8125
-78.85788953;-2.909259634;[0];-101.8125
-78.8574759;-2.909258845;[0];-101.8750
-78.85706227;-2.909258055;[0];-101.8750
-78.85664864;-2.909257265;[0];-101.9375
-78.85623502;-2.909256475;[0];-101.9375
-78.85582139;-2.909255685;[0];-101.9375
-78.85540776;-2.909254895;[0];-102.0000
-78.85499413;-2.909254104;[0];-102.0000
-78.87691733;-2.908879913;[0];-102.0000
-78.87650370;-2.90887913;[0];-102.0000
-78.87609006;-2.908878348;[0];-101.9375
-78.87567643;-2.908877565;[0];-101.9375
-78.87526280;-2.908876782;[0];-101.8750
-78.87484916;-2.908875999;[0];-101.8750
-78.87443553;-2.908875216;[0];-101.8125
-78.87402190;-2.908874433;[0];-101.8125
-78.87360827;-2.908873649;[0];-101.8125
-78.87319463;-2.908872865;[0];-101.7500
-78.872781;-2.908872081;[0];-101.7500
-78.87236737;-2.908871297;[0];-101.6875
-78.87195374;-2.908870513;[0];-101.6875
-78.87154010;-2.908869729;[0];-101.6250
-78.87112647;-2.908868945;[0];-101.6250
-78.87071284;-2.90886816;[0];-101.6250
-78.87029921;-2.908867375;[0];-101.6250
-78.86988558;-2.90886659;[0];-101.5625
-78.86947195;-2.908865805;[0];-101.5625
-78.86905832;-2.90886502;[0];-101.5625
-78.86864468;-2.908864235;[0];-101.5625
-78.86823105;-2.908863449;[0];-101.5625
-78.86781742;-2.908862664;[0];-101.5000
-78.86740379;-2.908861878;[0];-101.5000
-78.86699016;-2.908861092;[0];-101.5000
-78.86657653;-2.908860306;[0];-101.5000
-78.86616290;-2.908859519;[0];-101.5000
-78.86574927;-2.908858733;[0];-101.5000
-78.86533564;-2.908857946;[0];-101.5000
-78.86492201;-2.90885716;[0];-101.5000
-78.86450838;-2.908856373;[0];-101.5000
-78.86409475;-2.908855586;[0];-101.5000
-78.86368112;-2.908854799;[0];-101.5000
-78.86326749;-2.908854011;[0];-101.5000
-78.86285386;-2.908853224;[0];-101.5000
-78.86244023;-2.908852436;[0];-101.5000
-78.86202660;-2.908851648;[0];-101.5625
-78.86161297;-2.90885086;[0];-101.5625
-78.86119934;-2.908850072;[0];-101.5625
-78.86078571;-2.908849284;[0];-101.5625
-78.86037209;-2.908848496;[0];-101.5625
-78.85995846;-2.908847707;[0];-101.6250
-78.85954483;-2.908846918;[0];-101.6250
-78.85913120;-2.90884613;[0];-101.6250
-78.85871757;-2.908845341;[0];-101.6250
-78.85830394;-2.908844551;[0];-101.6875
-78.85789031;-2.908843762;[0];-101.6875
-78.85747669;-2.908842973;[0];-101.7500
-78.85706306;-2.908842183;[0];-101.7500
-78.85664943;-2.908841393;[0];-101.7500
-78.85623580;-2.908840603;[0];-101.8125
