type	GSM
-79.00034394;-2.910725027;	Site4_1;-101.8125
-79.00008315;-2.910724562;	Site4_1;-101.8750
-78.99982236;-2.910724097;	Site4_1;-102.0000
-79.00712495;-2.910474888;	Site4_1;-101.9375
-79.00686416;-2.910474425;	Site4_1;-101.8750
-79.00660337;-2.910473962;	Site4_1;-101.8125
-79.00634258;-2.910473498;	Site4_1;-101.7500
-79.00608178;-2.910473035;	Site4_1;-101.6875
-79.00582099;-2.910472571;	Site4_1;-101.6250
-79.00556020;-2.910472108;	Site4_1;-101.6250
-79.00529941;-2.910471644;	Site4_1;-101.5625
-79.00503862;-2.91047118;	Site4_1;-101.5625
-79.00477783;-2.910470717;	Site4_1;-101.5000
-79.00451704;-2.910470253;	Site4_1;-101.3750
-79.00425625;-2.910469789;	Site4_1;-101.3125
-79.00399546;-2.910469325;	Site4_1;-101.3125
-79.00373467;-2.910468861;	Site4_1;-101.3125
-79.00347388;-2.910468397;	Site4_1;-101.2500
-79.00321309;-2.910467933;	Site4_1;-101.1875
-79.00295230;-2.910467469;	Site4_1;-101.2500
-79.00269151;-2.910467004;	Site4_1;-101.1875
-79.00243072;-2.91046654;	Site4_1;-101.1875
-79.00216993;-2.910466076;	Site4_1;-101.1875
-79.00190914;-2.910465611;	Site4_1;-101.1875
-79.00164835;-2.910465147;	Site4_1;-101.2500
-79.00138756;-2.910464682;	Site4_1;-101.3125
-79.00112677;-2.910464217;	Site4_1;-101.3750
-79.00086598;-2.910463753;	Site4_1;-101.4375
-79.00060519;-2.910463288;	Site4_1;-101.5000
-79.00034440;-2.910462823;	Site4_1;-101.5000
-79.00008361;-2.910462358;	Site4_1;-101.5625
-78.99982283;-2.910461893;	Site4_1;-101.7500
-78.99956204;-2.910461428;	Site4_1;-101.8750
-78.99930125;-2.910460963;	Site4_1;-101.9375
-79.00816857;-2.910214536;	Site4_1;-102.0000
-79.00790778;-2.910214073;	Site4_1;-101.9375
-79.00764699;-2.91021361;	Site4_1;-101.8750
-79.00738620;-2.910213147;	Site4_1;-101.7500
-79.00712541;-2.910212683;	Site4_1;-101.6875
-79.00686462;-2.91021222;	Site4_1;-101.5625
-79.00660383;-2.910211757;	Site4_1;-101.5625
-79.00634304;-2.910211294;	Site4_1;-101.5000
-79.00608225;-2.91021083;	Site4_1;-101.4375
-79.00582146;-2.910210367;	Site4_1;-101.3125
-79.00556066;-2.910209903;	Site4_1;-101.3125
-79.00529987;-2.910209439;	Site4_1;-101.3125
-79.00503908;-2.910208976;	Site4_1;-101.2500
-79.00477829;-2.910208512;	Site4_1;-101.1875
-79.00451750;-2.910208048;	Site4_1;-101.1250
-79.00425671;-2.910207584;	Site4_1;-101.0625
-79.00399592;-2.91020712;	Site4_1;-101.0000
-79.00373513;-2.910206656;	Site4_1;-101.0000
-79.00347434;-2.910206192;	Site4_1;-100.9375
-79.00321355;-2.910205728;	Site4_1;-100.8750
-79.00295276;-2.910205264;	Site4_1;-100.9375
-79.00269197;-2.9102048;	Site4_1;-100.8750
-79.00243118;-2.910204336;	Site4_1;-100.9375
-79.00217039;-2.910203871;	Site4_1;-100.8750
-79.00190960;-2.910203407;	Site4_1;-100.9375
-79.00164881;-2.910202943;	Site4_1;-101.0000
-79.00138802;-2.910202478;	Site4_1;-101.0625
-79.00112724;-2.910202013;	Site4_1;-101.1250
-79.00086645;-2.910201549;	Site4_1;-101.1875
-79.00060566;-2.910201084;	Site4_1;-101.2500
-79.00034487;-2.910200619;	Site4_1;-101.2500
-79.00008408;-2.910200154;	Site4_1;-101.3125
-78.99982329;-2.91019969;	Site4_1;-101.4375
-78.99956250;-2.910199225;	Site4_1;-101.6250
-78.99930171;-2.91019876;	Site4_1;-101.6875
-78.99904092;-2.910198295;	Site4_1;-101.8125
-78.99878013;-2.910197829;	Site4_1;-101.8750
-79.00842982;-2.909952794;	Site4_1;-101.9375
-79.00816903;-2.909952331;	Site4_1;-101.8125
-79.00790824;-2.909951868;	Site4_1;-101.6875
-79.00764745;-2.909951405;	Site4_1;-101.6250
-79.00738666;-2.909950942;	Site4_1;-101.5000
-79.00712587;-2.909950478;	Site4_1;-101.4375
-79.00686508;-2.909950015;	Site4_1;-101.3125
-79.00660429;-2.909949552;	Site4_1;-101.2500
-79.00634350;-2.909949089;	Site4_1;-101.2500
-79.00608271;-2.909948625;	Site4_1;-101.1250
-79.00582192;-2.909948162;	Site4_1;-101.0625
-79.00556113;-2.909947698;	Site4_1;-101.0625
-79.00530034;-2.909947235;	Site4_1;-101.0000
-79.00503955;-2.909946771;	Site4_1;-101.0000
-79.00477876;-2.909946307;	Site4_1;-100.9375
-79.00451797;-2.909945844;	Site4_1;-100.8750
-79.00425718;-2.90994538;	Site4_1;-100.7500
-79.00399638;-2.909944916;	Site4_1;-100.7500
-79.00373559;-2.909944452;	Site4_1;-100.7500
-79.00347481;-2.909943988;	Site4_1;-100.6875
-79.00321402;-2.909943524;	Site4_1;-100.6250
-79.00295323;-2.90994306;	Site4_1;-100.6250
-79.00269244;-2.909942596;	Site4_1;-100.6250
-79.00243165;-2.909942131;	Site4_1;-100.6250
-79.00217086;-2.909941667;	Site4_1;-100.6250
-79.00191007;-2.909941203;	Site4_1;-100.6250
-79.00164928;-2.909940738;	Site4_1;-100.6875
-79.00138849;-2.909940274;	Site4_1;-100.7500
-79.00112770;-2.909939809;	Site4_1;-100.8125
-79.00086691;-2.909939345;	Site4_1;-100.8750
-79.00060612;-2.90993888;	Site4_1;-100.9375
-79.00034533;-2.909938415;	Site4_1;-100.9375
-79.00008454;-2.909937951;	Site4_1;-101.0625
-78.99982375;-2.909937486;	Site4_1;-101.1875
-78.99956296;-2.909937021;	Site4_1;-101.3125
-78.99930217;-2.909936556;	Site4_1;-101.4375
-78.99904138;-2.909936091;	Site4_1;-101.5000
-78.99878059;-2.909935626;	Site4_1;-101.6250
-78.99851980;-2.909935161;	Site4_1;-101.8125
-78.99825901;-2.909934695;	Site4_1;-101.9375
-79.00895186;-2.909691514;	Site4_1;-102.0000
-79.00869107;-2.909691051;	Site4_1;-101.8750
-79.00843028;-2.909690588;	Site4_1;-101.6875
-79.00816949;-2.909690125;	Site4_1;-101.5625
-79.0079087;-2.909689662;	Site4_1;-101.4375
-79.00764791;-2.9096892;	Site4_1;-101.3750
-79.00738712;-2.909688736;	Site4_1;-101.2500
-79.00712633;-2.909688273;	Site4_1;-101.1875
-79.00686554;-2.90968781;	Site4_1;-101.0625
-79.00660475;-2.909687347;	Site4_1;-101.0000
-79.00634396;-2.909686884;	Site4_1;-100.9375
-79.00608317;-2.90968642;	Site4_1;-100.8750
-79.00582238;-2.909685957;	Site4_1;-100.7500
-79.00556159;-2.909685493;	Site4_1;-100.7500
-79.00530080;-2.90968503;	Site4_1;-100.7500
-79.00504001;-2.909684566;	Site4_1;-100.6875
-79.00477922;-2.909684103;	Site4_1;-100.6250
-79.00451843;-2.909683639;	Site4_1;-100.5625
-79.00425764;-2.909683175;	Site4_1;-100.5000
-79.00399685;-2.909682711;	Site4_1;-100.4375
-79.00373606;-2.909682248;	Site4_1;-100.4375
-79.00347527;-2.909681784;	Site4_1;-100.3750
-79.00321448;-2.90968132;	Site4_1;-100.3125
-79.00295369;-2.909680855;	Site4_1;-100.3750
-79.00269290;-2.909680391;	Site4_1;-100.3125
-79.00243211;-2.909679927;	Site4_1;-100.3125
-79.00217132;-2.909679463;	Site4_1;-100.3125
-79.00191053;-2.909678999;	Site4_1;-100.3125
-79.00164974;-2.909678534;	Site4_1;-100.3750
-79.00138895;-2.90967807;	Site4_1;-100.4375
-79.00112816;-2.909677605;	Site4_1;-100.5625
-79.00086737;-2.909677141;	Site4_1;-100.6250
-79.00060658;-2.909676676;	Site4_1;-100.6875
-79.00034579;-2.909676211;	Site4_1;-100.6875
-79.00008500;-2.909675747;	Site4_1;-100.7500
-78.99982421;-2.909675282;	Site4_1;-100.9375
-78.99956342;-2.909674817;	Site4_1;-101.0625
-78.99930263;-2.909674352;	Site4_1;-101.1250
-78.99904184;-2.909673887;	Site4_1;-101.2500
-78.99878106;-2.909673422;	Site4_1;-101.3750
-78.99852027;-2.909672957;	Site4_1;-101.5625
-78.99825948;-2.909672492;	Site4_1;-101.6875
-78.99799869;-2.909672027;	Site4_1;-101.8750
-78.99773790;-2.909671561;	Site4_1;-102.0000
-79.00921311;-2.909429771;	Site4_1;-101.9375
-79.00895232;-2.909429308;	Site4_1;-101.7500
-79.00869153;-2.909428846;	Site4_1;-101.6250
-79.00843074;-2.909428383;	Site4_1;-101.4375
-79.00816995;-2.90942792;	Site4_1;-101.3125
-79.00790916;-2.909427457;	Site4_1;-101.1875
-79.00764837;-2.909426994;	Site4_1;-101.1250
-79.00738758;-2.909426531;	Site4_1;-101.0000
-79.00712679;-2.909426068;	Site4_1;-100.8750
-79.00686600;-2.909425605;	Site4_1;-100.8125
-79.00660521;-2.909425142;	Site4_1;-100.6875
-79.00634442;-2.909424679;	Site4_1;-100.6250
-79.00608363;-2.909424215;	Site4_1;-100.6250
-79.00582284;-2.909423752;	Site4_1;-100.5000
-79.00556205;-2.909423289;	Site4_1;-100.4375
-79.00530126;-2.909422825;	Site4_1;-100.4375
-79.00504047;-2.909422362;	Site4_1;-100.3750
-79.00477968;-2.909421898;	Site4_1;-100.3750
-79.00451889;-2.909421434;	Site4_1;-100.2500
-79.00425810;-2.909420971;	Site4_1;-100.1875
-79.00399731;-2.909420507;	Site4_1;-100.1250
-79.00373652;-2.909420043;	Site4_1;-100.1250
-79.00347573;-2.909419579;	Site4_1;-100.0625
-79.00321494;-2.909419115;	Site4_1;-100.0000
-79.00295415;-2.909418651;	Site4_1;-100.0625
-79.00269336;-2.909418187;	Site4_1;-100.0000
-79.00243257;-2.909417723;	Site4_1;-100.0625
-79.00217178;-2.909417259;	Site4_1;-100.0000
-79.00191099;-2.909416794;	Site4_1;-100.0625
-79.0016502;-2.90941633;	Site4_1;-100.1250
-79.00138941;-2.909415866;	Site4_1;-100.1875
-79.00112862;-2.909415401;	Site4_1;-100.2500
-79.00086783;-2.909414937;	Site4_1;-100.3125
-79.00060704;-2.909414472;	Site4_1;-100.3750
-79.00034625;-2.909414007;	Site4_1;-100.3750
-79.00008546;-2.909413543;	Site4_1;-100.5000
-78.99982467;-2.909413078;	Site4_1;-100.6875
-78.99956389;-2.909412613;	Site4_1;-100.7500
-78.99930310;-2.909412148;	Site4_1;-100.8750
-78.99904231;-2.909411683;	Site4_1;-101.0000
-78.99878152;-2.909411218;	Site4_1;-101.1250
-78.99852073;-2.909410753;	Site4_1;-101.3125
-78.99825994;-2.909410288;	Site4_1;-101.4375
-78.99799915;-2.909409823;	Site4_1;-101.6250
-78.99773836;-2.909409358;	Site4_1;-101.7500
-78.99747757;-2.909408892;	Site4_1;-102.0000
-79.00973516;-2.909168491;	Site4_1;-102.0000
-79.00947436;-2.909168028;	Site4_1;-101.8750
-79.00921357;-2.909167566;	Site4_1;-101.6875
-79.00895278;-2.909167103;	Site4_1;-101.5625
-79.00869199;-2.909166641;	Site4_1;-101.3750
-79.00843120;-2.909166178;	Site4_1;-101.2500
-79.00817041;-2.909165715;	Site4_1;-101.0625
-79.00790962;-2.909165252;	Site4_1;-100.9375
-79.00764883;-2.909164789;	Site4_1;-100.8125
-79.00738804;-2.909164326;	Site4_1;-100.7500
-79.00712725;-2.909163863;	Site4_1;-100.6250
-79.00686646;-2.9091634;	Site4_1;-100.5625
-79.00660567;-2.909162937;	Site4_1;-100.4375
-79.00634488;-2.909162474;	Site4_1;-100.3750
-79.00608409;-2.909162011;	Site4_1;-100.3125
-79.00582330;-2.909161547;	Site4_1;-100.2500
-79.00556251;-2.909161084;	Site4_1;-100.1250
-79.00530172;-2.90916062;	Site4_1;-100.1250
-79.00504093;-2.909160157;	Site4_1;-100.1250
-79.00478014;-2.909159693;	Site4_1;-100.0625
-79.00451935;-2.90915923;	Site4_1;-100.0000
-79.00425856;-2.909158766;	Site4_1;-99.8750
-79.00399777;-2.909158302;	Site4_1;-99.8125
-79.00373698;-2.909157839;	Site4_1;-99.8750
-79.00347619;-2.909157375;	Site4_1;-99.8125
-79.00321540;-2.909156911;	Site4_1;-99.7500
-79.00295461;-2.909156447;	Site4_1;-99.7500
-79.00269382;-2.909155983;	Site4_1;-99.6875
-79.00243303;-2.909155519;	Site4_1;-99.7500
-79.00217224;-2.909155054;	Site4_1;-99.7500
-79.00191145;-2.90915459;	Site4_1;-99.7500
-79.00165066;-2.909154126;	Site4_1;-99.8125
-79.00138987;-2.909153662;	Site4_1;-99.8750
-79.00112908;-2.909153197;	Site4_1;-99.9375
-79.00086829;-2.909152733;	Site4_1;-100.0000
-79.00060750;-2.909152268;	Site4_1;-100.0625
-79.00034672;-2.909151804;	Site4_1;-100.0625
-79.00008593;-2.909151339;	Site4_1;-100.1875
-78.99982514;-2.909150874;	Site4_1;-100.3750
-78.99956435;-2.909150409;	Site4_1;-100.5000
-78.99930356;-2.909149945;	Site4_1;-100.5625
-78.99904277;-2.90914948;	Site4_1;-100.6875
-78.99878198;-2.909149015;	Site4_1;-100.8750
-78.99852119;-2.90914855;	Site4_1;-101.0000
-78.99826040;-2.909148085;	Site4_1;-101.1875
-78.99799961;-2.909147619;	Site4_1;-101.3750
-78.99773882;-2.909147154;	Site4_1;-101.5625
-78.99747804;-2.909146689;	Site4_1;-101.7500
-78.99721725;-2.909146224;	Site4_1;-101.8750
-79.00999641;-2.908906748;	Site4_1;-101.8750
-79.00973562;-2.908906285;	Site4_1;-101.7500
-79.00947482;-2.908905823;	Site4_1;-101.6250
-79.00921403;-2.90890536;	Site4_1;-101.4375
-79.00895324;-2.908904898;	Site4_1;-101.3125
-79.00869245;-2.908904435;	Site4_1;-101.1250
-79.00843166;-2.908903973;	Site4_1;-101.0000
-79.00817087;-2.90890351;	Site4_1;-100.8125
-79.00791008;-2.908903047;	Site4_1;-100.6875
-79.00764929;-2.908902584;	Site4_1;-100.5625
-79.0073885;-2.908902121;	Site4_1;-100.5000
-79.00712771;-2.908901658;	Site4_1;-100.3125
-79.00686692;-2.908901195;	Site4_1;-100.2500
-79.00660613;-2.908900732;	Site4_1;-100.1250
-79.00634534;-2.908900269;	Site4_1;-100.0625
-79.00608455;-2.908899806;	Site4_1;-100.0000
-79.00582376;-2.908899342;	Site4_1;-99.9375
-79.00556297;-2.908898879;	Site4_1;-99.8750
-79.00530218;-2.908898416;	Site4_1;-99.8125
-79.00504139;-2.908897952;	Site4_1;-99.8125
-79.00478060;-2.908897489;	Site4_1;-99.7500
-79.00451981;-2.908897025;	Site4_1;-99.6875
-79.00425902;-2.908896561;	Site4_1;-99.6250
-79.00399823;-2.908896098;	Site4_1;-99.5000
-79.00373744;-2.908895634;	Site4_1;-99.5000
-79.00347665;-2.90889517;	Site4_1;-99.5000
-79.00321586;-2.908894706;	Site4_1;-99.4375
-79.00295507;-2.908894242;	Site4_1;-99.4375
-79.00269428;-2.908893778;	Site4_1;-99.3750
-79.00243349;-2.908893314;	Site4_1;-99.4375
-79.00217270;-2.90889285;	Site4_1;-99.4375
-79.00191191;-2.908892386;	Site4_1;-99.4375
-79.00165112;-2.908891922;	Site4_1;-99.5000
-79.00139033;-2.908891457;	Site4_1;-99.5625
-79.00112955;-2.908890993;	Site4_1;-99.6250
-79.00086876;-2.908890529;	Site4_1;-99.6875
-79.00060797;-2.908890064;	Site4_1;-99.7500
-79.00034718;-2.9088896;	Site4_1;-99.8125
-79.00008639;-2.908889135;	Site4_1;-99.9375
-78.99982560;-2.90888867;	Site4_1;-100.0625
-78.99956481;-2.908888206;	Site4_1;-100.1875
-78.99930402;-2.908887741;	Site4_1;-100.3125
-78.99904323;-2.908887276;	Site4_1;-100.4375
-78.99878244;-2.908886811;	Site4_1;-100.6250
-78.99852165;-2.908886346;	Site4_1;-100.7500
-78.99826087;-2.908885881;	Site4_1;-100.9375
-78.99800008;-2.908885416;	Site4_1;-101.1250
-78.99773929;-2.908884951;	Site4_1;-101.3125
-78.99747850;-2.908884486;	Site4_1;-101.4375
-78.99721771;-2.90888402;	Site4_1;-101.6250
-78.99695692;-2.908883555;	Site4_1;-101.8750
-79.01025766;-2.908645004;	Site4_1;-101.9375
-79.00999687;-2.908644542;	Site4_1;-101.6875
-79.00973608;-2.90864408;	Site4_1;-101.5000
-79.00947528;-2.908643617;	Site4_1;-101.3750
-79.00921449;-2.908643155;	Site4_1;-101.2500
-79.00895370;-2.908642692;	Site4_1;-101.0625
-79.00869291;-2.90864223;	Site4_1;-100.8750
-79.00843212;-2.908641767;	Site4_1;-100.7500
-79.00817133;-2.908641305;	Site4_1;-100.5625
-79.00791054;-2.908640842;	Site4_1;-100.4375
-79.00764975;-2.908640379;	Site4_1;-100.2500
-79.00738896;-2.908639916;	Site4_1;-100.1875
-79.00712817;-2.908639453;	Site4_1;-100.0625
-79.00686738;-2.90863899;	Site4_1;-99.9375
-79.00660659;-2.908638527;	Site4_1;-99.8750
-79.0063458;-2.908638064;	Site4_1;-99.7500
-79.00608501;-2.908637601;	Site4_1;-99.6875
-79.00582422;-2.908637138;	Site4_1;-99.6875
-79.00556343;-2.908636674;	Site4_1;-99.5625
-79.00530264;-2.908636211;	Site4_1;-99.5000
-79.00504185;-2.908635748;	Site4_1;-99.5000
-79.00478106;-2.908635284;	Site4_1;-99.4375
-79.00452027;-2.908634821;	Site4_1;-99.3750
-79.00425948;-2.908634357;	Site4_1;-99.3125
-79.00399869;-2.908633893;	Site4_1;-99.1875
-79.00373790;-2.90863343;	Site4_1;-99.1875
-79.00347711;-2.908632966;	Site4_1;-99.1875
-79.00321632;-2.908632502;	Site4_1;-99.1250
-79.00295553;-2.908632038;	Site4_1;-99.1250
-79.00269474;-2.908631574;	Site4_1;-99.0625
-79.00243395;-2.90863111;	Site4_1;-99.1250
-79.00217316;-2.908630646;	Site4_1;-99.0625
-79.00191238;-2.908630182;	Site4_1;-99.1250
-79.00165159;-2.908629718;	Site4_1;-99.1875
-79.00139080;-2.908629253;	Site4_1;-99.2500
-79.00113001;-2.908628789;	Site4_1;-99.3125
-79.00086922;-2.908628325;	Site4_1;-99.4375
-79.00060843;-2.90862786;	Site4_1;-99.4375
-79.00034764;-2.908627396;	Site4_1;-99.5000
-79.00008685;-2.908626931;	Site4_1;-99.6250
-78.99982606;-2.908626466;	Site4_1;-99.8125
-78.99956527;-2.908626002;	Site4_1;-99.8750
-78.99930448;-2.908625537;	Site4_1;-100.0000
-78.99904369;-2.908625072;	Site4_1;-100.1250
-78.99878291;-2.908624607;	Site4_1;-100.3125
-78.99852212;-2.908624142;	Site4_1;-100.5000
-78.99826133;-2.908623677;	Site4_1;-100.6875
-78.99800054;-2.908623212;	Site4_1;-100.8125
-78.99773975;-2.908622747;	Site4_1;-101.0625
-78.99747896;-2.908622282;	Site4_1;-101.1875
-78.99721817;-2.908621817;	Site4_1;-101.4375
-78.99695738;-2.908621352;	Site4_1;-101.6250
-78.99669660;-2.908620886;	Site4_1;-101.8750
-78.99643581;-2.908620421;	Site2_1;-102.0000
-79.01051891;-2.908383261;	Site4_1;-101.8750
-79.01025812;-2.908382799;	Site4_1;-101.6875
-79.00999733;-2.908382337;	Site4_1;-101.5000
-79.00973654;-2.908381874;	Site4_1;-101.2500
-79.00947574;-2.908381412;	Site4_1;-101.1250
-79.00921495;-2.90838095;	Site4_1;-101.0000
-79.00895416;-2.908380487;	Site4_1;-100.8125
-79.00869337;-2.908380025;	Site4_1;-100.6250
-79.00843258;-2.908379562;	Site4_1;-100.5000
-79.00817179;-2.908379099;	Site4_1;-100.3125
-79.00791100;-2.908378637;	Site4_1;-100.1875
-79.00765021;-2.908378174;	Site4_1;-100.0000
-79.00738942;-2.908377711;	Site4_1;-99.8750
-79.00712863;-2.908377248;	Site4_1;-99.8125
-79.00686784;-2.908376785;	Site4_1;-99.6250
-79.00660705;-2.908376322;	Site4_1;-99.5625
-79.00634626;-2.908375859;	Site4_1;-99.4375
-79.00608547;-2.908375396;	Site4_1;-99.3750
-79.00582468;-2.908374933;	Site4_1;-99.3750
-79.00556389;-2.90837447;	Site4_1;-99.2500
-79.00530310;-2.908374006;	Site4_1;-99.1875
-79.00504231;-2.908373543;	Site4_1;-99.1875
-79.00478152;-2.908373079;	Site4_1;-99.1250
-79.00452073;-2.908372616;	Site4_1;-99.0625
-79.00425994;-2.908372152;	Site4_1;-99.0000
-79.00399915;-2.908371689;	Site4_1;-98.8750
-79.00373836;-2.908371225;	Site4_1;-98.8750
-79.00347757;-2.908370761;	Site4_1;-98.8750
-79.00321678;-2.908370297;	Site4_1;-98.7500
-79.00295599;-2.908369834;	Site4_1;-98.7500
-79.00269520;-2.90836937;	Site4_1;-98.7500
-79.00243442;-2.908368906;	Site4_1;-98.7500
-79.00217363;-2.908368442;	Site4_1;-98.7500
-79.00191284;-2.908367978;	Site4_1;-98.8125
-79.00165205;-2.908367513;	Site4_1;-98.8750
-79.00139126;-2.908367049;	Site4_1;-98.9375
-79.00113047;-2.908366585;	Site4_1;-99.0000
-79.00086968;-2.908366121;	Site4_1;-99.0625
-79.00060889;-2.908365656;	Site4_1;-99.1250
-79.00034810;-2.908365192;	Site4_1;-99.1875
-79.00008731;-2.908364727;	Site4_1;-99.3125
-78.99982652;-2.908364263;	Site4_1;-99.5000
-78.99956573;-2.908363798;	Site4_1;-99.5625
-78.99930495;-2.908363333;	Site4_1;-99.6875
-78.99904416;-2.908362868;	Site4_1;-99.8750
-78.99878337;-2.908362404;	Site4_1;-100.0625
-78.99852258;-2.908361939;	Site4_1;-100.1875
-78.99826179;-2.908361474;	Site4_1;-100.3750
-78.99800100;-2.908361009;	Site4_1;-100.5625
-78.99774021;-2.908360544;	Site4_1;-100.7500
-78.99747942;-2.908360079;	Site4_1;-100.9375
-78.99721864;-2.908359613;	Site4_1;-101.1875
-78.99695785;-2.908359148;	Site4_1;-101.4375
-78.99669706;-2.908358683;	Site2_1;-101.6250
-78.99643627;-2.908358217;	Site2_1;-101.6875
-78.99617548;-2.908357752;	Site2_1;-101.7500
-78.99591469;-2.908357286;	Site2_1;-101.8125
-78.99565390;-2.908356821;	Site2_1;-101.8750
-78.99539312;-2.908356355;	Site2_1;-101.9375
-79.01104095;-2.90812198;	Site3_1;-102.0000
-79.01078016;-2.908121518;	Site4_1;-101.8750
-79.01051937;-2.908121055;	Site4_1;-101.6875
-79.01025858;-2.908120593;	Site4_1;-101.5000
-79.00999779;-2.908120131;	Site4_1;-101.3125
-79.00973700;-2.908119669;	Site4_1;-101.0625
-79.00947620;-2.908119207;	Site4_1;-100.8750
-79.00921541;-2.908118744;	Site4_1;-100.7500
-79.00895462;-2.908118282;	Site4_1;-100.5625
-79.00869383;-2.908117819;	Site4_1;-100.4375
-79.00843304;-2.908117357;	Site4_1;-100.2500
-79.00817225;-2.908116894;	Site4_1;-100.0625
-79.00791146;-2.908116432;	Site4_1;-99.8750
-79.00765067;-2.908115969;	Site4_1;-99.7500
-79.00738988;-2.908115506;	Site4_1;-99.5625
-79.00712909;-2.908115043;	Site4_1;-99.5000
-79.00686830;-2.90811458;	Site4_1;-99.3750
-79.00660751;-2.908114117;	Site4_1;-99.3125
-79.00634672;-2.908113654;	Site4_1;-99.1875
-79.00608593;-2.908113191;	Site4_1;-99.0625
-79.00582514;-2.908112728;	Site4_1;-99.0625
-79.00556435;-2.908112265;	Site4_1;-98.9375
-79.00530356;-2.908111801;	Site4_1;-98.8750
-79.00504277;-2.908111338;	Site4_1;-98.8125
-79.00478198;-2.908110875;	Site4_1;-98.8125
-79.00452119;-2.908110411;	Site4_1;-98.7500
-79.00426040;-2.908109948;	Site4_1;-98.6875
-79.00399961;-2.908109484;	Site4_1;-98.5625
-79.00373882;-2.908109021;	Site4_1;-98.5625
-79.00347803;-2.908108557;	Site4_1;-98.5000
-79.00321725;-2.908108093;	Site4_1;-98.4375
-79.00295646;-2.908107629;	Site4_1;-98.4375
-79.00269567;-2.908107165;	Site4_1;-98.4375
-79.00243488;-2.908106701;	Site4_1;-98.4375
-79.00217409;-2.908106237;	Site4_1;-98.4375
-79.00191330;-2.908105773;	Site4_1;-98.4375
-79.00165251;-2.908105309;	Site4_1;-98.5000
-79.00139172;-2.908104845;	Site4_1;-98.6250
-79.00113093;-2.908104381;	Site4_1;-98.6875
-79.00087014;-2.908103917;	Site4_1;-98.7500
-79.00060935;-2.908103452;	Site4_1;-98.8125
-79.00034856;-2.908102988;	Site4_1;-98.8750
-79.00008777;-2.908102523;	Site4_1;-99.0625
-78.99982699;-2.908102059;	Site4_1;-99.1875
-78.99956620;-2.908101594;	Site4_1;-99.2500
-78.99930541;-2.908101129;	Site4_1;-99.3750
-78.99904462;-2.908100665;	Site4_1;-99.5625
-78.99878383;-2.9081002;	Site4_1;-99.7500
-78.99852304;-2.908099735;	Site4_1;-99.9375
-78.99826225;-2.90809927;	Site4_1;-100.1250
-78.99800146;-2.908098805;	Site4_1;-100.3125
-78.99774068;-2.90809834;	Site4_1;-100.5000
-78.99747989;-2.908097875;	Site4_1;-100.6875
-78.99721910;-2.90809741;	Site4_1;-100.9375
-78.99695831;-2.908096945;	Site4_1;-101.1875
-78.99669752;-2.908096479;	Site2_1;-101.3125
-78.99643673;-2.908096014;	Site2_1;-101.4375
