atoll_idx,rf_idx,match_distance_m,lon,lat,x_m,y_m,atoll_dbm,rf_lon,rf_lat,rf_x_m,rf_y_m,rf_dbm,antenna_id,error_db,abs_error_db
54,37380,6.435785733069589e-05,-78.99667598,-2.910112701,-78.99667598,-2.910112701,-101.375,-78.996725,-2.910071,-78.996725,-2.910071,-101.09,d09462bf-da2e-4fba-8d18-2833226784dc,0.2849999999999966,0.2849999999999966
55,37381,6.469925956682655e-05,-78.99643317,-2.910112267,-78.99643317,-2.910112267,-101.5,-78.996483,-2.910071,-78.996483,-2.910071,-100.87,d09462bf-da2e-4fba-8d18-2833226784dc,0.6299999999999955,0.6299999999999955
56,37382,6.582607732621221e-05,-78.99619037,-2.910111834,-78.99619037,-2.910111834,-101.5625,-78.996242,-2.910071,-78.996242,-2.910071,-100.69,d09462bf-da2e-4fba-8d18-2833226784dc,0.8725000000000023,0.8725000000000023
57,37383,6.698451239574853e-05,-78.99594757,-2.9101114,-78.99594757,-2.9101114,-101.5625,-78.996001,-2.910071,-78.996001,-2.910071,-100.46,d09462bf-da2e-4fba-8d18-2833226784dc,1.1025000000000063,1.1025000000000063
58,37384,6.737402138248646e-05,-78.99570476,-2.910110966,-78.99570476,-2.910110966,-101.6875,-78.995759,-2.910071,-78.995759,-2.910071,-100.23,d09462bf-da2e-4fba-8d18-2833226784dc,1.457499999999996,1.457499999999996
59,37385,6.858032242900102e-05,-78.99546196,-2.910110532,-78.99546196,-2.910110532,-101.8125,-78.995518,-2.910071,-78.995518,-2.910071,-100.03,d09462bf-da2e-4fba-8d18-2833226784dc,1.7824999999999989,1.7824999999999989
60,37386,6.981545244884485e-05,-78.99521916,-2.910110099,-78.99521916,-2.910110099,-101.875,-78.995277,-2.910071,-78.995277,-2.910071,-99.83,d09462bf-da2e-4fba-8d18-2833226784dc,2.0450000000000017,2.0450000000000017
61,37387,7.024816527826091e-05,-78.99497635,-2.910109665,-78.99497635,-2.910109665,-101.9375,-78.995035,-2.910071,-78.995035,-2.910071,-99.69,d09462bf-da2e-4fba-8d18-2833226784dc,2.2475000000000023,2.2475000000000023
62,37388,7.152490377534645e-05,-78.99473355,-2.910109231,-78.99473355,-2.910109231,-101.875,-78.994794,-2.910071,-78.994794,-2.910071,-99.62,d09462bf-da2e-4fba-8d18-2833226784dc,2.2549999999999955,2.2549999999999955
63,37389,7.282633938966887e-05,-78.99449075,-2.910108797,-78.99449075,-2.910108797,-101.75,-78.994553,-2.910071,-78.994553,-2.910071,-99.58,d09462bf-da2e-4fba-8d18-2833226784dc,2.1700000000000017,2.1700000000000017
64,37390,7.329773099687147e-05,-78.99424794,-2.910108363,-78.99424794,-2.910108363,-101.875,-78.994311,-2.910071,-78.994311,-2.910071,-99.57,d09462bf-da2e-4fba-8d18-2833226784dc,2.305000000000007,2.305000000000007
65,37391,7.463625553538976e-05,-78.99400514,-2.910107929,-78.99400514,-2.910107929,-102.0,-78.99407,-2.910071,-78.99407,-2.910071,-99.58,d09462bf-da2e-4fba-8d18-2833226784dc,2.4200000000000017,2.4200000000000017
66,37650,5.175439711721207e-05,-79.00396053,-2.909881561,-79.00396053,-2.909881561,-102.0,-79.003965,-2.90983,-79.003965,-2.90983,-104.39,d09462bf-da2e-4fba-8d18-2833226784dc,-2.3900000000000006,2.3900000000000006
67,37651,5.151323170899555e-05,-79.00371772,-2.909881129,-79.00371772,-2.909881129,-101.75,-79.003724,-2.90983,-79.003724,-2.90983,-104.34,d09462bf-da2e-4fba-8d18-2833226784dc,-2.5900000000000034,2.5900000000000034
68,37652,5.133685040044027e-05,-79.00347492,-2.909880697,-79.00347492,-2.909880697,-101.4375,-79.003483,-2.90983,-79.003483,-2.90983,-104.36,d09462bf-da2e-4fba-8d18-2833226784dc,-2.9224999999999994,2.9224999999999994
69,37653,5.104510089196409e-05,-79.00323211,-2.909880265,-79.00323211,-2.909880265,-101.25,-79.003241,-2.90983,-79.003241,-2.90983,-104.32,d09462bf-da2e-4fba-8d18-2833226784dc,-3.069999999999993,3.069999999999993
70,37654,5.096669489920663e-05,-79.00298931,-2.909879833,-79.00298931,-2.909879833,-101.125,-79.003,-2.90983,-79.003,-2.90983,-104.41,d09462bf-da2e-4fba-8d18-2833226784dc,-3.2849999999999966,3.2849999999999966
71,37655,5.095791205423827e-05,-79.0027465,-2.909879401,-79.0027465,-2.909879401,-100.9375,-79.002759,-2.90983,-79.002759,-2.90983,-104.54,d09462bf-da2e-4fba-8d18-2833226784dc,-3.6025000000000063,3.6025000000000063
72,37656,5.074300898464094e-05,-79.0025037,-2.909878969,-79.0025037,-2.909878969,-100.9375,-79.002517,-2.90983,-79.002517,-2.90983,-104.7,d09462bf-da2e-4fba-8d18-2833226784dc,-3.762500000000003,3.762500000000003
73,37657,5.0834559787428185e-05,-79.00226089,-2.909878537,-79.00226089,-2.909878537,-100.8125,-79.002276,-2.90983,-79.002276,-2.90983,-104.83,d09462bf-da2e-4fba-8d18-2833226784dc,-4.017499999999998,4.017499999999998
74,37658,5.066678315848394e-05,-79.00201809,-2.909878104,-79.00201809,-2.909878104,-100.6875,-79.002034,-2.90983,-79.002034,-2.90983,-104.92,d09462bf-da2e-4fba-8d18-2833226784dc,-4.232500000000002,4.232500000000002
75,37659,5.085532110122506e-05,-79.00177529,-2.909877672,-79.00177529,-2.909877672,-100.625,-79.001793,-2.90983,-79.001793,-2.90983,-105.05,d09462bf-da2e-4fba-8d18-2833226784dc,-4.424999999999997,4.424999999999997
76,37660,5.1113144311177507e-05,-79.00153248,-2.909877239,-79.00153248,-2.909877239,-100.625,-79.001552,-2.90983,-79.001552,-2.90983,-105.2,d09462bf-da2e-4fba-8d18-2833226784dc,-4.575000000000003,4.575000000000003
77,37661,5.102742056161649e-05,-79.00128968,-2.909876807,-79.00128968,-2.909876807,-100.5625,-79.00131,-2.90983,-79.00131,-2.90983,-105.34,d09462bf-da2e-4fba-8d18-2833226784dc,-4.777500000000003,4.777500000000003
78,37662,5.1384603970774606e-05,-79.00104687,-2.909876375,-79.00104687,-2.909876375,-100.5625,-79.001069,-2.90983,-79.001069,-2.90983,-105.51,d09462bf-da2e-4fba-8d18-2833226784dc,-4.947500000000005,4.947500000000005
79,37663,5.180069752340013e-05,-79.00080407,-2.909875942,-79.00080407,-2.909875942,-100.5625,-79.000828,-2.90983,-79.000828,-2.90983,-105.69,d09462bf-da2e-4fba-8d18-2833226784dc,-5.127499999999998,5.127499999999998
80,37664,5.1794227290682754e-05,-79.00056127,-2.909875509,-79.00056127,-2.909875509,-100.5625,-79.000586,-2.90983,-79.000586,-2.90983,-105.9,d09462bf-da2e-4fba-8d18-2833226784dc,-5.337500000000006,5.337500000000006
81,37665,5.230972690295726e-05,-79.00031846,-2.909875077,-79.00031846,-2.909875077,-100.5,-79.000345,-2.90983,-79.000345,-2.90983,-106.1,d09462bf-da2e-4fba-8d18-2833226784dc,-5.599999999999994,5.599999999999994
82,37666,5.287950771326751e-05,-79.00007566,-2.909874644,-79.00007566,-2.909874644,-100.4375,-79.000104,-2.90983,-79.000104,-2.90983,-105.4,d09462bf-da2e-4fba-8d18-2833226784dc,-4.962500000000006,4.962500000000006
83,37667,5.29559724711106e-05,-78.99983285,-2.909874211,-78.99983285,-2.909874211,-100.4375,-78.999862,-2.90983,-78.999862,-2.90983,-104.77,d09462bf-da2e-4fba-8d18-2833226784dc,-4.332499999999996,4.332499999999996
84,37668,5.361357836067131e-05,-78.99959005,-2.909873778,-78.99959005,-2.909873778,-100.4375,-78.999621,-2.90983,-78.999621,-2.90983,-104.2,d09462bf-da2e-4fba-8d18-2833226784dc,-3.762500000000003,3.762500000000003
85,37669,5.4326342828886835e-05,-78.99934725,-2.909873345,-78.99934725,-2.909873345,-100.4375,-78.99938,-2.90983,-78.99938,-2.90983,-103.65,d09462bf-da2e-4fba-8d18-2833226784dc,-3.2125000000000057,3.2125000000000057
86,37670,5.447751067543033e-05,-78.99910444,-2.909872913,-78.99910444,-2.909872913,-100.4375,-78.999138,-2.90983,-78.999138,-2.90983,-103.18,d09462bf-da2e-4fba-8d18-2833226784dc,-2.742500000000007,2.742500000000007
87,37671,5.5270968870662475e-05,-78.99886164,-2.90987248,-78.99886164,-2.90987248,-100.5,-78.998897,-2.90983,-78.998897,-2.90983,-102.73,d09462bf-da2e-4fba-8d18-2833226784dc,-2.230000000000004,2.230000000000004
88,37672,5.6114310191973986e-05,-78.99861884,-2.909872047,-78.99861884,-2.909872047,-100.5,-78.998656,-2.90983,-78.998656,-2.90983,-102.37,d09462bf-da2e-4fba-8d18-2833226784dc,-1.8700000000000045,1.8700000000000045
89,37673,5.633260750706164e-05,-78.99837603,-2.909871613,-78.99837603,-2.909871613,-100.5625,-78.998414,-2.90983,-78.998414,-2.90983,-102.0,d09462bf-da2e-4fba-8d18-2833226784dc,-1.4375,1.4375
90,37674,5.724897641074054e-05,-78.99813323,-2.90987118,-78.99813323,-2.90987118,-100.5625,-78.998173,-2.90983,-78.998173,-2.90983,-101.71,d09462bf-da2e-4fba-8d18-2833226784dc,-1.1474999999999937,1.1474999999999937
91,37675,5.7506994428070076e-05,-78.99789042,-2.909870747,-78.99789042,-2.909870747,-100.625,-78.997931,-2.90983,-78.997931,-2.90983,-101.42,d09462bf-da2e-4fba-8d18-2833226784dc,-0.7950000000000017,0.7950000000000017
92,37676,5.8491734432374576e-05,-78.99764762,-2.909870314,-78.99764762,-2.909870314,-100.625,-78.99769,-2.90983,-78.99769,-2.90983,-101.13,d09462bf-da2e-4fba-8d18-2833226784dc,-0.5049999999999955,0.5049999999999955
93,37677,5.951778357184215e-05,-78.99740482,-2.909869881,-78.99740482,-2.909869881,-100.6875,-78.997449,-2.90983,-78.997449,-2.90983,-100.88,d09462bf-da2e-4fba-8d18-2833226784dc,-0.19249999999999545,0.19249999999999545
94,37678,5.983448762704494e-05,-78.99716201,-2.909869447,-78.99716201,-2.909869447,-100.75,-78.997207,-2.90983,-78.997207,-2.90983,-100.67,d09462bf-da2e-4fba-8d18-2833226784dc,0.0799999999999983,0.0799999999999983
95,37679,6.092123025595451e-05,-78.99691921,-2.909869014,-78.99691921,-2.909869014,-100.8125,-78.996966,-2.90983,-78.996966,-2.90983,-100.49,d09462bf-da2e-4fba-8d18-2833226784dc,0.3225000000000051,0.3225000000000051
96,37680,6.204356936204006e-05,-78.99667641,-2.90986858,-78.99667641,-2.90986858,-100.9375,-78.996725,-2.90983,-78.996725,-2.90983,-100.28,d09462bf-da2e-4fba-8d18-2833226784dc,0.6574999999999989,0.6574999999999989
97,37681,6.241437020817449e-05,-78.9964336,-2.909868147,-78.9964336,-2.909868147,-100.9375,-78.996483,-2.90983,-78.996483,-2.90983,-100.06,d09462bf-da2e-4fba-8d18-2833226784dc,0.8774999999999977,0.8774999999999977
98,37682,6.359017509935883e-05,-78.9961908,-2.909867713,-78.9961908,-2.909867713,-101.0,-78.996242,-2.90983,-78.996242,-2.90983,-99.87,d09462bf-da2e-4fba-8d18-2833226784dc,1.1299999999999955,1.1299999999999955
99,37683,6.479813578239161e-05,-78.995948,-2.90986728,-78.995948,-2.90986728,-101.125,-78.996001,-2.90983,-78.996001,-2.90983,-99.65,d09462bf-da2e-4fba-8d18-2833226784dc,1.4749999999999943,1.4749999999999943
100,37684,6.521613157204142e-05,-78.99570519,-2.909866846,-78.99570519,-2.909866846,-101.25,-78.995759,-2.90983,-78.995759,-2.90983,-99.44,d09462bf-da2e-4fba-8d18-2833226784dc,1.8100000000000023,1.8100000000000023
101,37685,6.647033807982109e-05,-78.99546239,-2.909866412,-78.99546239,-2.909866412,-101.3125,-78.995518,-2.90983,-78.995518,-2.90983,-99.27,d09462bf-da2e-4fba-8d18-2833226784dc,2.042500000000004,2.042500000000004
102,37686,6.775246519959457e-05,-78.99521959,-2.909865979,-78.99521959,-2.909865979,-101.3125,-78.995277,-2.90983,-78.995277,-2.90983,-99.14,d09462bf-da2e-4fba-8d18-2833226784dc,2.1724999999999994,2.1724999999999994
103,37687,6.821301507028232e-05,-78.99497678,-2.909865545,-78.99497678,-2.909865545,-101.1875,-78.995035,-2.90983,-78.995035,-2.90983,-99.07,d09462bf-da2e-4fba-8d18-2833226784dc,2.117500000000007,2.117500000000007
104,37688,6.953547813931821e-05,-78.99473398,-2.909865111,-78.99473398,-2.909865111,-101.25,-78.994794,-2.90983,-78.994794,-2.90983,-99.05,d09462bf-da2e-4fba-8d18-2833226784dc,2.200000000000003,2.200000000000003
105,37689,7.088163886990724e-05,-78.99449118,-2.909864677,-78.99449118,-2.909864677,-101.3125,-78.994553,-2.90983,-78.994553,-2.90983,-99.04,d09462bf-da2e-4fba-8d18-2833226784dc,2.2724999999999937,2.2724999999999937
106,37690,7.137996882369345e-05,-78.99424837,-2.909864243,-78.99424837,-2.909864243,-101.5,-78.994311,-2.90983,-78.994311,-2.90983,-99.09,d09462bf-da2e-4fba-8d18-2833226784dc,2.4099999999999966,2.4099999999999966
107,37691,7.276175767758508e-05,-78.99400557,-2.909863809,-78.99400557,-2.909863809,-101.625,-78.99407,-2.90983,-78.99407,-2.90983,-99.11,d09462bf-da2e-4fba-8d18-2833226784dc,2.5150000000000006,2.5150000000000006
108,37692,7.32723926434306e-05,-78.99376277,-2.909863375,-78.99376277,-2.909863375,-101.6875,-78.993828,-2.90983,-78.993828,-2.90983,-99.17,d09462bf-da2e-4fba-8d18-2833226784dc,2.5174999999999983,2.5174999999999983
109,37693,7.468688226509873e-05,-78.99351997,-2.909862941,-78.99351997,-2.909862941,-101.8125,-78.993587,-2.90983,-78.993587,-2.90983,-99.2,d09462bf-da2e-4fba-8d18-2833226784dc,2.612499999999997,2.612499999999997
110,37694,7.612917081278963e-05,-78.99327716,-2.909862507,-78.99327716,-2.909862507,-101.875,-78.993346,-2.90983,-78.993346,-2.90983,-99.22,d09462bf-da2e-4fba-8d18-2833226784dc,2.655000000000001,2.655000000000001
111,37695,7.66703514074322e-05,-78.99303436,-2.909862072,-78.99303436,-2.909862072,-102.0,-78.993104,-2.90983,-78.993104,-2.90983,-99.28,d09462bf-da2e-4fba-8d18-2833226784dc,2.719999999999999,2.719999999999999
112,37949,4.897928117039942e-05,-79.00420376,-2.909637872,-79.00420376,-2.909637872,-101.8125,-79.004207,-2.909589,-79.004207,-2.909589,-103.76,d09462bf-da2e-4fba-8d18-2833226784dc,-1.9475000000000051,1.9475000000000051
113,37950,4.8609012537778204e-05,-79.00396095,-2.90963744,-79.00396095,-2.90963744,-101.4375,-79.003965,-2.909589,-79.003965,-2.909589,-103.76,d09462bf-da2e-4fba-8d18-2833226784dc,-2.322500000000005,2.322500000000005
