tolerance_m,n_matched,rmse_db,mae_db,bias_db,pearson_r
10.0,12705,3.928538111214308,3.3581101928374655,2.910163321526958,0.9473177991141851
20.0,12705,3.928538111214308,3.3581101928374655,2.910163321526958,0.9473177991141851
30.0,12705,3.928538111214308,3.3581101928374655,2.910163321526958,0.9473177991141851
35.0,12705,3.928538111214308,3.3581101928374655,2.910163321526958,0.9473177991141851
40.0,12705,3.928538111214308,3.3581101928374655,2.910163321526958,0.9473177991141851
50.0,12705,3.928538111214308,3.3581101928374655,2.910163321526958,0.9473177991141851
