error_db,cdf
-28.735,7.870916961826053e-05
-7.532499999999999,0.00015741833923652105
-7.530000000000001,0.0002361275088547816
-7.5,0.0003148366784730421
-7.424999999999997,0.0003935458480913026
-7.390000000000001,0.0004722550177095632
-7.332499999999996,0.0005509641873278236
-7.329999999999998,0.0006296733569460842
-7.290000000000006,0.0007083825265643448
-7.277500000000003,0.0007870916961826052
-7.212500000000006,0.0008658008658008658
-7.209999999999994,0.0009445100354191264
-7.202500000000001,0.001023219205037387
-7.194999999999993,0.0011019283746556473
-7.132499999999993,0.0011806375442739079
-7.122500000000002,0.0012593467138921684
-7.084999999999994,0.001338055883510429
-7.072500000000005,0.0014167650531286896
-7.034999999999997,0.0014954742227469501
-7.030000000000001,0.0015741833923652105
-7.010000000000005,0.001652892561983471
-6.987499999999997,0.0017316017316017316
-6.935000000000002,0.0018103109012199922
-6.924999999999997,0.0018890200708382527
-6.902500000000003,0.0019677292404565133
-6.887500000000003,0.002046438410074774
-6.875,0.0021251475796930344
-6.857500000000002,0.0022038567493112946
-6.855000000000004,0.002282565918929555
-6.825000000000003,0.0023612750885478157
-6.814999999999998,0.0024399842581660763
-6.760000000000005,0.002518693427784337
-6.7549999999999955,0.0025974025974025974
-6.75,0.002676111767020858
-6.727500000000006,0.0027548209366391185
-6.719999999999999,0.002833530106257379
-6.717500000000001,0.0029122392758756397
-6.702500000000001,0.0029909484454939002
-6.6924999999999955,0.0030696576151121604
-6.635000000000005,0.003148366784730421
-6.625,0.0032270759543486815
-6.594999999999999,0.003305785123966942
-6.582499999999996,0.0033844942935852026
-6.575000000000003,0.003463203463203463
-6.5674999999999955,0.0035419126328217238
-6.5674999999999955,0.0036206218024399843
-6.540000000000006,0.003699330972058245
-6.482500000000002,0.0037780401416765055
-6.469999999999999,0.003856749311294766
-6.457499999999996,0.003935458480913027
-6.450000000000003,0.004014167650531287
-6.4424999999999955,0.004092876820149548
-6.417500000000004,0.004171585989767808
-6.415000000000006,0.004250295159386069
-6.407499999999999,0.004329004329004329
-6.405000000000001,0.004407713498622589
-6.342500000000001,0.00448642266824085
-6.332499999999996,0.00456513183785911
-6.325000000000003,0.004643841007477371
-6.319999999999993,0.004722550177095631
-6.310000000000002,0.004801259346713892
-6.3075000000000045,0.0048799685163321525
-6.297499999999999,0.0049586776859504135
-6.272499999999994,0.005037386855568674
-6.267499999999998,0.005116096025186935
-6.267499999999998,0.005194805194805195
-6.237499999999997,0.005273514364423455
-6.237499999999997,0.005352223534041716
-6.222499999999997,0.005430932703659976
-6.207499999999996,0.005509641873278237
-6.200000000000003,0.005588351042896497
-6.177499999999995,0.005667060212514758
-6.155000000000001,0.005745769382133018
-6.122500000000002,0.005824478551751279
-6.122500000000002,0.0059031877213695395
-6.069999999999993,0.0059818968909878005
-6.047499999999999,0.006060606060606061
-6.027500000000003,0.006139315230224321
-6.019999999999996,0.006218024399842582
-6.015000000000001,0.006296733569460842
-6.012500000000003,0.006375442739079103
-6.0049999999999955,0.006454151908697363
-6.002499999999998,0.006532861078315624
-5.967500000000001,0.006611570247933884
-5.965000000000003,0.006690279417552145
-5.962500000000006,0.006768988587170405
-5.957499999999996,0.006847697756788666
-5.952500000000001,0.006926406926406926
-5.944999999999993,0.0070051160960251865
-5.909999999999997,0.0070838252656434475
-5.909999999999997,0.007162534435261708
-5.890000000000001,0.007241243604879969
-5.890000000000001,0.007319952774498229
-5.887500000000003,0.00739866194411649
-5.855000000000004,0.00747737111373475
-5.825000000000003,0.007556080283353011
-5.8075000000000045,0.007634789452971271
-5.747500000000002,0.007713498622589532
-5.739999999999995,0.007792207792207792
-5.732500000000002,0.007870916961826053
-5.719999999999999,0.007949626131444313
-5.709999999999994,0.008028335301062573
-5.702500000000001,0.008107044470680834
-5.6924999999999955,0.008185753640299095
-5.680000000000007,0.008264462809917356
-5.647499999999994,0.008343171979535616
-5.627499999999998,0.008421881149153876
-5.625,0.008500590318772138
-5.605000000000004,0.008579299488390398
-5.599999999999994,0.008658008658008658
-5.590000000000003,0.008736717827626918
-5.590000000000003,0.008815426997245178
-5.590000000000003,0.00889413616686344
-5.5625,0.0089728453364817
-5.555000000000007,0.00905155450609996
-5.549999999999997,0.00913026367571822
-5.542500000000004,0.009208972845336482
-5.519999999999996,0.009287682014954743
-5.5,0.009366391184573003
-5.492500000000007,0.009445100354191263
-5.487499999999997,0.009523809523809525
-5.469999999999999,0.009602518693427785
-5.462500000000006,0.009681227863046045
-5.459999999999994,0.009759937032664305
-5.450000000000003,0.009838646202282565
-5.447500000000005,0.009917355371900827
-5.4375,0.009996064541519087
-5.4375,0.010074773711137347
-5.4325000000000045,0.010153482880755607
-5.430000000000007,0.01023219205037387
-5.430000000000007,0.01031090121999213
-5.427499999999995,0.01038961038961039
-5.424999999999997,0.01046831955922865
-5.409999999999997,0.01054702872884691
-5.400000000000006,0.010625737898465172
-5.397499999999994,0.010704447068083432
-5.397499999999994,0.010783156237701692
-5.3799999999999955,0.010861865407319952
-5.372500000000002,0.010940574576938214
-5.355000000000004,0.011019283746556474
-5.347499999999997,0.011097992916174734
-5.347499999999997,0.011176702085792994
-5.342500000000001,0.011255411255411256
-5.337500000000006,0.011334120425029516
-5.287499999999994,0.011412829594647777
-5.272499999999994,0.011491538764266037
-5.265000000000001,0.011570247933884297
-5.252499999999998,0.011648957103502559
-5.227500000000006,0.011727666273120819
-5.224999999999994,0.011806375442739079
-5.219999999999999,0.011885084612357339
-5.217500000000001,0.011963793781975601
-5.215000000000003,0.012042502951593861
-5.215000000000003,0.012121212121212121
-5.204999999999998,0.012199921290830381
-5.202500000000001,0.012278630460448641
-5.202500000000001,0.012357339630066903
-5.200000000000003,0.012436048799685163
-5.185000000000002,0.012514757969303424
-5.185000000000002,0.012593467138921684
-5.162499999999994,0.012672176308539946
-5.150000000000006,0.012750885478158206
-5.147499999999994,0.012829594647776466
-5.140000000000001,0.012908303817394726
-5.137500000000003,0.012987012987012988
-5.127499999999998,0.013065722156631248
-5.107500000000002,0.013144431326249508
-5.105000000000004,0.013223140495867768
-5.105000000000004,0.013301849665486028
-5.097499999999997,0.01338055883510429
-5.097499999999997,0.01345926800472255
-5.092500000000001,0.01353797717434081
-5.087500000000006,0.01361668634395907
-5.064999999999998,0.013695395513577333
-5.064999999999998,0.013774104683195593
-5.030000000000001,0.013852813852813853
-5.025000000000006,0.013931523022432113
-5.019999999999996,0.014010232192050373
-5.012500000000003,0.014088941361668635
-4.997500000000002,0.014167650531286895
-4.984999999999999,0.014246359700905155
-4.980000000000004,0.014325068870523415
-4.962500000000006,0.014403778040141677
-4.959999999999994,0.014482487209759937
-4.947500000000005,0.014561196379378197
-4.9325000000000045,0.014639905548996458
-4.927499999999995,0.01471861471861472
-4.924999999999997,0.01479732388823298
-4.924999999999997,0.01487603305785124
-4.917500000000004,0.0149547422274695
-4.917500000000004,0.01503345139708776
-4.905000000000001,0.015112160566706022
-4.890000000000001,0.015190869736324282
-4.875,0.015269578905942542
-4.872500000000002,0.015348288075560802
-4.867500000000007,0.015426997245179064
-4.864999999999995,0.015505706414797324
-4.852500000000006,0.015584415584415584
-4.849999999999994,0.015663124754033846
-4.849999999999994,0.015741833923652106
-4.849999999999994,0.015820543093270367
-4.822500000000005,0.015899252262888627
-4.819999999999993,0.015977961432506887
-4.805000000000007,0.016056670602125147
-4.802499999999995,0.016135379771743407
-4.792500000000004,0.016214088941361667
-4.780000000000001,0.01629279811097993
-4.777500000000003,0.01637150728059819
-4.772499999999994,0.01645021645021645
-4.757499999999993,0.01652892561983471
-4.732500000000002,0.01660763478945297
-4.730000000000004,0.01668634395907123
-4.727500000000006,0.01676505312868949
-4.724999999999994,0.01684376229830775
-4.722499999999997,0.016922471467926012
-4.722499999999997,0.017001180637544275
-4.715000000000003,0.017079889807162536
-4.715000000000003,0.017158598976780796
-4.712500000000006,0.017237308146399056
-4.704999999999998,0.017316017316017316
-4.6875,0.017394726485635576
-4.685000000000002,0.017473435655253836
-4.6825000000000045,0.017552144824872096
-4.6825000000000045,0.017630853994490357
-4.662499999999994,0.01770956316410862
-4.647499999999994,0.01778827233372688
-4.647499999999994,0.01786698150334514
-4.644999999999996,0.0179456906729634
-4.644999999999996,0.01802439984258166
-4.632499999999993,0.01810310901219992
-4.6299999999999955,0.01818181818181818
-4.6299999999999955,0.01826052735143644
-4.6299999999999955,0.0183392365210547
-4.627499999999998,0.018417945690672965
-4.607500000000002,0.018496654860291225
-4.582499999999996,0.018575364029909485
-4.579999999999998,0.018654073199527745
-4.575000000000003,0.018732782369146005
-4.569999999999993,0.018811491538764265
-4.5674999999999955,0.018890200708382526
-4.5625,0.018968909878000786
-4.5575000000000045,0.01904761904761905
-4.552499999999995,0.01912632821723731
-4.542500000000004,0.01920503738685557
-4.540000000000006,0.01928374655647383
-4.537499999999994,0.01936245572609209
-4.527500000000003,0.01944116489571035
-4.527500000000003,0.01951987406532861
-4.519999999999996,0.01959858323494687
-4.515000000000001,0.01967729240456513
-4.507499999999993,0.019756001574183394
-4.5049999999999955,0.019834710743801654
-4.4950000000000045,0.019913419913419914
-4.492500000000007,0.019992129083038174
-4.489999999999995,0.020070838252656435
-4.465000000000003,0.020149547422274695
-4.4325000000000045,0.020228256591892955
-4.424999999999997,0.020306965761511215
-4.415000000000006,0.020385674931129475
-4.407499999999999,0.02046438410074774
-4.407499999999999,0.020543093270366
