tolerance_m,n_matched,rmse_db,mae_db,bias_db,pearson_r
10.0,73229,12.770905411114367,11.22516639582679,-3.8216726979748463,0.24809341761228185
20.0,73229,12.770905411114367,11.22516639582679,-3.8216726979748463,0.24809341761228185
30.0,73229,12.770905411114367,11.22516639582679,-3.8216726979748463,0.24809341761228185
35.0,73229,12.770905411114367,11.22516639582679,-3.8216726979748463,0.24809341761228185
40.0,73229,12.770905411114367,11.22516639582679,-3.8216726979748463,0.24809341761228185
50.0,73229,12.770905411114367,11.22516639582679,-3.8216726979748463,0.24809341761228185
