error_db,cdf
-48.565,1.8450524917433902e-05
-44.7525,3.6901049834867804e-05
-40.787499999999994,5.53515747523017e-05
-37.2525,7.380209966973561e-05
-35.44,9.225262458716951e-05
-35.3775,0.0001107031495046034
-35.19,0.0001291536744220373
-35.19,0.00014760419933947122
-35.0025,0.0001660547242569051
-35.0025,0.00018450524917433902
-34.8775,0.0002029557740917729
-34.815,0.0002214062990092068
-34.815,0.00023985682392664072
-34.775000000000006,0.0002583073488440746
-34.7525,0.0002767578737615085
-34.7525,0.00029520839867894244
-34.69,0.0003136589235963763
-34.69,0.0003321094485138102
-34.69,0.0003505599734312441
-34.69,0.00036901049834867804
-34.69,0.00038746102326611193
-34.69,0.0004059115481835458
-34.69,0.0004243620731009797
-34.69,0.0004428125980184136
-34.6275,0.00046126312293584754
-34.6275,0.00047971364785328143
-34.6275,0.0004981641727707153
-34.565,0.0005166146976881492
-34.5025,0.0005350652226055831
-34.5025,0.000553515747523017
-34.5025,0.000571966272440451
-34.44,0.0005904167973578849
-34.44,0.0006088673222753188
-34.44,0.0006273178471927526
-34.3775,0.0006457683721101865
-34.3775,0.0006642188970276204
-34.2525,0.0006826694219450543
-34.2525,0.0007011199468624882
-34.2525,0.0007195704717799221
-34.19,0.0007380209966973561
-34.19,0.00075647152161479
-34.19,0.0007749220465322239
-34.1275,0.0007933725714496578
-34.1275,0.0008118230963670916
-34.1275,0.0008302736212845255
-34.1275,0.0008487241462019594
-34.065,0.0008671746711193933
-34.0025,0.0008856251960368272
-33.94,0.0009040757209542612
-33.94,0.0009225262458716951
-33.94,0.000940976770789129
-33.8775,0.0009594272957065629
-33.815,0.0009778778206239968
-33.7525,0.0009963283455414306
-33.7525,0.0010147788704588645
-33.7525,0.0010332293953762984
-33.69,0.0010516799202937323
-33.69,0.0010701304452111662
-33.69,0.0010885809701286
-33.69,0.001107031495046034
-33.69,0.0011254820199634679
-33.565,0.001143932544880902
-33.565,0.0011623830697983359
-33.5025,0.0011808335947157697
-33.462500000000006,0.0011992841196332036
-33.44,0.0012177346445506375
-33.44,0.0012361851694680714
-33.44,0.0012546356943855053
-33.415000000000006,0.0012730862193029392
-33.3775,0.001291536744220373
-33.3775,0.001309987269137807
-33.3775,0.0013284377940552409
-33.322500000000005,0.0013468883189726747
-33.2525,0.0013653388438901086
-33.197500000000005,0.0013837893688075425
-33.19,0.0014022398937249764
-33.17,0.0014206904186424103
-33.1275,0.0014391409435598442
-33.1275,0.001457591468477278
-33.065,0.0014760419933947122
-33.065,0.001494492518312146
-33.010000000000005,0.00151294304322958
-33.0025,0.0015313935681470138
-32.94499999999999,0.0015498440930644477
-32.94,0.0015682946179818816
-32.94,0.0015867451428993155
-32.927499999999995,0.0016051956678167494
-32.8775,0.0016236461927341833
-32.8775,0.0016420967176516172
-32.8775,0.001660547242569051
-32.8775,0.001678997767486485
-32.8775,0.0016974482924039188
-32.8725,0.0017158988173213527
-32.825,0.0017343493422387866
-32.815,0.0017527998671562205
-32.815,0.0017712503920736544
-32.7525,0.0017897009169910885
-32.7475,0.0018081514419085224
-32.69,0.0018266019668259563
-32.6275,0.0018450524917433902
-32.6275,0.001863503016660824
-32.6075,0.001881953541578258
-32.582499999999996,0.0019004040664956918
-32.567499999999995,0.0019188545914131257
-32.565,0.0019373051163305596
-32.565,0.0019557556412479935
-32.545,0.0019742061661654274
-32.5125,0.0019926566910828613
-32.5025,0.002011107216000295
-32.5025,0.002029557740917729
-32.5025,0.002048008265835163
-32.462500000000006,0.002066458790752597
-32.44,0.0020849093156700307
-32.44,0.0021033598405874646
-32.44,0.0021218103655048985
-32.405,0.0021402608904223324
-32.3775,0.0021587114153397663
-32.3775,0.0021771619402572
-32.3775,0.002195612465174634
-32.3775,0.002214062990092068
-32.3775,0.002232513515009502
-32.370000000000005,0.0022509640399269357
-32.325,0.0022694145648443696
-32.315,0.002287865089761804
-32.315,0.002306315614679238
-32.315,0.0023247661395966717
-32.287499999999994,0.0023432166645141056
-32.272499999999994,0.0023616671894315395
-32.19,0.0023801177143489734
-32.19,0.0023985682392664073
-32.19,0.002417018764183841
-32.19,0.002435469289101275
-32.19,0.002453919814018709
-32.19,0.002472370338936143
-32.135000000000005,0.0024908208638535767
-32.1275,0.0025092713887710106
-32.1075,0.0025277219136884445
-32.08,0.0025461724386058784
-32.065,0.0025646229635233123
-32.065,0.002583073488440746
-32.065,0.00260152401335818
-32.05,0.002619974538275614
-31.955,0.002638425063193048
-31.939999999999998,0.0026568755881104817
-31.924999999999997,0.0026753261130279156
-31.917500000000004,0.0026937766379453495
-31.9075,0.0027122271628627834
-31.902500000000003,0.0027306776877802173
-31.877499999999998,0.002749128212697651
-31.877499999999998,0.002767578737615085
-31.877499999999998,0.002786029262532519
-31.877499999999998,0.002804479787449953
-31.832499999999996,0.0028229303123673867
-31.814999999999998,0.0028413808372848206
-31.814999999999998,0.0028598313622022545
