tolerance_m,n_matched,rmse_db,mae_db,bias_db,pearson_r
10.0,26611,9.83564968084092,9.470682612453498,9.470682612453498,0.9589645250917136
20.0,26611,9.83564968084092,9.470682612453498,9.470682612453498,0.9589645250917136
30.0,26611,9.83564968084092,9.470682612453498,9.470682612453498,0.9589645250917136
35.0,26611,9.83564968084092,9.470682612453498,9.470682612453498,0.9589645250917136
40.0,26611,9.83564968084092,9.470682612453498,9.470682612453498,0.9589645250917136
50.0,26611,9.83564968084092,9.470682612453498,9.470682612453498,0.9589645250917136
