atoll_idx,rf_idx,match_distance_m,lon,lat,x_m,y_m,atoll_dbm,rf_lon,rf_lat,rf_x_m,rf_y_m,rf_dbm,antenna_id,error_db,abs_error_db
10,32065,9.687411805468537e-05,-78.99562579,-2.914089093,-78.99562579,-2.914089093,-102.0,-78.995562,-2.914162,-78.995562,-2.914162,-88.32,19fe2c43-027a-45a3-8f98-bacb60830943,13.680000000000007,13.680000000000007
11,32066,9.725801369935745e-05,-78.99541895,-2.914088723,-78.99541895,-2.914088723,-102.0,-78.995355,-2.914162,-78.995355,-2.914162,-88.29,19fe2c43-027a-45a3-8f98-bacb60830943,13.709999999999994,13.709999999999994
12,32067,9.764863035205492e-05,-78.99521212,-2.914088353,-78.99521212,-2.914088353,-102.0,-78.995148,-2.914162,-78.995148,-2.914162,-88.25,19fe2c43-027a-45a3-8f98-bacb60830943,13.75,13.75
13,32068,9.803938182535417e-05,-78.99500529,-2.914087983,-78.99500529,-2.914087983,-102.0,-78.994941,-2.914162,-78.994941,-2.914162,-88.21,19fe2c43-027a-45a3-8f98-bacb60830943,13.790000000000006,13.790000000000006
14,32069,9.777181735497646e-05,-78.99479845,-2.914087613,-78.99479845,-2.914087613,-102.0,-78.994735,-2.914162,-78.994735,-2.914162,-88.18,19fe2c43-027a-45a3-8f98-bacb60830943,13.819999999999993,13.819999999999993
15,32070,9.81644689436064e-05,-78.99459162,-2.914087242,-78.99459162,-2.914087242,-102.0,-78.994528,-2.914162,-78.994528,-2.914162,-88.15,19fe2c43-027a-45a3-8f98-bacb60830943,13.849999999999994,13.849999999999994
16,32071,9.855648372309856e-05,-78.99438479,-2.914086872,-78.99438479,-2.914086872,-102.0,-78.994321,-2.914162,-78.994321,-2.914162,-88.12,19fe2c43-027a-45a3-8f98-bacb60830943,13.879999999999995,13.879999999999995
17,32072,9.894215736344385e-05,-78.99417795,-2.914086502,-78.99417795,-2.914086502,-102.0,-78.994114,-2.914162,-78.994114,-2.914162,-88.11,19fe2c43-027a-45a3-8f98-bacb60830943,13.89,13.89
18,32322,8.021724814038059e-05,-79.01486175,-2.91391538,-79.01486175,-2.91391538,-102.0,-79.014792,-2.913955,-79.014792,-2.913955,-90.21,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.790000000000006,11.790000000000006
19,32323,8.053749621804328e-05,-79.01465491,-2.913915014,-79.01465491,-2.913915014,-102.0,-79.014585,-2.913955,-79.014585,-2.913955,-90.2,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.799999999999997,11.799999999999997
20,32324,8.086761409285702e-05,-79.01444808,-2.913914647,-79.01444808,-2.913914647,-101.9375,-79.014378,-2.913955,-79.014378,-2.913955,-90.19,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.747500000000002,11.747500000000002
21,32325,8.11892515111564e-05,-79.01424124,-2.913914281,-79.01424124,-2.913914281,-101.9375,-79.014171,-2.913955,-79.014171,-2.913955,-90.13,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.807500000000005,11.807500000000005
22,32326,8.065858599841792e-05,-79.01403441,-2.913913914,-79.01403441,-2.913913914,-101.9375,-79.013965,-2.913955,-79.013965,-2.913955,-90.1,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.837500000000006,11.837500000000006
23,32327,8.098304270099702e-05,-79.01382757,-2.913913548,-79.01382757,-2.913913548,-101.9375,-79.013758,-2.913955,-79.013758,-2.913955,-90.1,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.837500000000006,11.837500000000006
24,32328,8.130868133238084e-05,-79.01362073,-2.913913181,-79.01362073,-2.913913181,-101.875,-79.013551,-2.913955,-79.013551,-2.913955,-90.06,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.814999999999998,11.814999999999998
25,32329,8.16430292489881e-05,-79.0134139,-2.913912815,-79.0134139,-2.913912815,-101.8125,-79.013344,-2.913955,-79.013344,-2.913955,-90.07,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.742500000000007,11.742500000000007
26,32330,8.196997196430504e-05,-79.01320706,-2.913912448,-79.01320706,-2.913912448,-101.8125,-79.013137,-2.913955,-79.013137,-2.913955,-90.12,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.692499999999995,11.692499999999995
27,32331,8.145448705969943e-05,-79.01300023,-2.913912081,-79.01300023,-2.913912081,-101.75,-79.012931,-2.913955,-79.012931,-2.913955,-90.19,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.560000000000002,11.560000000000002
28,32332,8.178416653014483e-05,-79.01279339,-2.913911714,-79.01279339,-2.913911714,-101.75,-79.012724,-2.913955,-79.012724,-2.913955,-90.2,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.549999999999997,11.549999999999997
29,32333,8.212294447358191e-05,-79.01258656,-2.913911347,-79.01258656,-2.913911347,-101.75,-79.012517,-2.913955,-79.012517,-2.913955,-90.2,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.549999999999997,11.549999999999997
30,32334,8.245332474123147e-05,-79.01237972,-2.913910981,-79.01237972,-2.913910981,-101.75,-79.01231,-2.913955,-79.01231,-2.913955,-90.17,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.579999999999998,11.579999999999998
31,32335,8.195089442566813e-05,-79.01217289,-2.913910614,-79.01217289,-2.913910614,-101.8125,-79.012104,-2.913955,-79.012104,-2.913955,-90.15,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.662499999999994,11.662499999999994
32,32336,8.22844669915766e-05,-79.01196605,-2.913910247,-79.01196605,-2.913910247,-101.875,-79.011897,-2.913955,-79.011897,-2.913955,-90.17,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.704999999999998,11.704999999999998
33,32337,8.262701011209578e-05,-79.01175922,-2.91390988,-79.01175922,-2.91390988,-101.875,-79.01169,-2.913955,-79.01169,-2.913955,-90.21,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.665000000000006,11.665000000000006
34,32338,8.296174762445985e-05,-79.01155238,-2.913909513,-79.01155238,-2.913909513,-101.875,-79.011483,-2.913955,-79.011483,-2.913955,-90.27,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.605000000000004,11.605000000000004
35,32339,8.330541289068727e-05,-79.01134555,-2.913909146,-79.01134555,-2.913909146,-101.9375,-79.011276,-2.913955,-79.011276,-2.913955,-90.29,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.647499999999994,11.647499999999994
36,32340,8.28096911004585e-05,-79.01113871,-2.913908779,-79.01113871,-2.913908779,-101.9375,-79.01107,-2.913955,-79.01107,-2.913955,-90.3,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.637500000000003,11.637500000000003
37,32341,8.31558545388388e-05,-79.01093188,-2.913908412,-79.01093188,-2.913908412,-101.9375,-79.010863,-2.913955,-79.010863,-2.913955,-90.34,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.597499999999997,11.597499999999997
38,32342,8.349483538503426e-05,-79.01072504,-2.913908044,-79.01072504,-2.913908044,-101.9375,-79.010656,-2.913955,-79.010656,-2.913955,-90.36,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.5775,11.5775
39,32343,8.384205645087277e-05,-79.01051821,-2.913907677,-79.01051821,-2.913907677,-102.0,-79.010449,-2.913955,-79.010449,-2.913955,-90.39,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.61,11.61
40,32405,9.597878409145063e-05,-78.99769449,-2.913884836,-78.99769449,-2.913884836,-102.0,-78.997629,-2.913955,-78.997629,-2.913955,-88.94,19fe2c43-027a-45a3-8f98-bacb60830943,13.060000000000002,13.060000000000002
41,32406,9.56792902819791e-05,-78.99748765,-2.913884467,-78.99748765,-2.913884467,-102.0,-78.997423,-2.913955,-78.997423,-2.913955,-88.85,19fe2c43-027a-45a3-8f98-bacb60830943,13.150000000000006,13.150000000000006
42,32407,9.606699646476549e-05,-78.99728082,-2.913884097,-78.99728082,-2.913884097,-101.9375,-78.997216,-2.913955,-78.997216,-2.913955,-88.75,19fe2c43-027a-45a3-8f98-bacb60830943,13.1875,13.1875
43,32408,9.645486316830724e-05,-78.99707399,-2.913883727,-78.99707399,-2.913883727,-101.875,-78.997009,-2.913955,-78.997009,-2.913955,-88.67,19fe2c43-027a-45a3-8f98-bacb60830943,13.204999999999998,13.204999999999998
44,32409,9.683542050135301e-05,-78.99686715,-2.913883358,-78.99686715,-2.913883358,-101.8125,-78.996802,-2.913955,-78.996802,-2.913955,-88.59,19fe2c43-027a-45a3-8f98-bacb60830943,13.222499999999997,13.222499999999997
45,32410,9.65545987765165e-05,-78.99666032,-2.913882988,-78.99666032,-2.913882988,-101.8125,-78.996596,-2.913955,-78.996596,-2.913955,-88.53,19fe2c43-027a-45a3-8f98-bacb60830943,13.282499999999999,13.282499999999999
46,32411,9.694387048162036e-05,-78.99645349,-2.913882618,-78.99645349,-2.913882618,-101.8125,-78.996389,-2.913955,-78.996389,-2.913955,-88.43,19fe2c43-027a-45a3-8f98-bacb60830943,13.382499999999993,13.382499999999993
47,32412,9.73266459086473e-05,-78.99624665,-2.913882248,-78.99624665,-2.913882248,-101.8125,-78.996182,-2.913955,-78.996182,-2.913955,-88.34,19fe2c43-027a-45a3-8f98-bacb60830943,13.472499999999997,13.472499999999997
48,32413,9.771621811594352e-05,-78.99603982,-2.913881878,-78.99603982,-2.913881878,-101.8125,-78.995975,-2.913955,-78.995975,-2.913955,-88.27,19fe2c43-027a-45a3-8f98-bacb60830943,13.542500000000004,13.542500000000004
49,32414,9.810518427093114e-05,-78.99583299,-2.913881509,-78.99583299,-2.913881509,-101.75,-78.995768,-2.913955,-78.995768,-2.913955,-88.2,19fe2c43-027a-45a3-8f98-bacb60830943,13.549999999999997,13.549999999999997
50,32415,9.782980027083284e-05,-78.99562615,-2.913881139,-78.99562615,-2.913881139,-101.75,-78.995562,-2.913955,-78.995562,-2.913955,-88.16,19fe2c43-027a-45a3-8f98-bacb60830943,13.590000000000003,13.590000000000003
51,32416,9.822068906342647e-05,-78.99541932,-2.913880769,-78.99541932,-2.913880769,-101.75,-78.995355,-2.913955,-78.995355,-2.913955,-88.12,19fe2c43-027a-45a3-8f98-bacb60830943,13.629999999999995,13.629999999999995
52,32417,9.861170975591849e-05,-78.99521249,-2.913880399,-78.99521249,-2.913880399,-101.75,-78.995148,-2.913955,-78.995148,-2.913955,-88.09,19fe2c43-027a-45a3-8f98-bacb60830943,13.659999999999997,13.659999999999997
53,32418,9.899632993629387e-05,-78.99500565,-2.913880029,-78.99500565,-2.913880029,-101.75,-78.994941,-2.913955,-78.994941,-2.913955,-88.05,19fe2c43-027a-45a3-8f98-bacb60830943,13.700000000000003,13.700000000000003
54,32419,9.873909743998413e-05,-78.99479882,-2.913879658,-78.99479882,-2.913879658,-101.8125,-78.994735,-2.913955,-78.994735,-2.913955,-88.03,19fe2c43-027a-45a3-8f98-bacb60830943,13.782499999999999,13.782499999999999
55,32420,9.913136256577578e-05,-78.99459199,-2.913879288,-78.99459199,-2.913879288,-101.8125,-78.994528,-2.913955,-78.994528,-2.913955,-87.98,19fe2c43-027a-45a3-8f98-bacb60830943,13.832499999999996,13.832499999999996
56,32421,9.952374753400845e-05,-78.99438516,-2.913878918,-78.99438516,-2.913878918,-101.8125,-78.994321,-2.913955,-78.994321,-2.913955,-87.96,19fe2c43-027a-45a3-8f98-bacb60830943,13.852500000000006,13.852500000000006
57,32422,9.990981285594427e-05,-78.99417832,-2.913878548,-78.99417832,-2.913878548,-101.8125,-78.994114,-2.913955,-78.994114,-2.913955,-87.95,19fe2c43-027a-45a3-8f98-bacb60830943,13.862499999999997,13.862499999999997
58,32423,0.00010030244157449832,-78.99397149,-2.913878178,-78.99397149,-2.913878178,-101.8125,-78.993907,-2.913955,-78.993907,-2.913955,-87.91,19fe2c43-027a-45a3-8f98-bacb60830943,13.902500000000003,13.902500000000003
59,32424,0.00010005675813447045,-78.99376466,-2.913877807,-78.99376466,-2.913877807,-101.875,-78.993701,-2.913955,-78.993701,-2.913955,-87.89,19fe2c43-027a-45a3-8f98-bacb60830943,13.985,13.985
60,32425,0.00010044407085569447,-78.99355782,-2.913877437,-78.99355782,-2.913877437,-101.9375,-78.993494,-2.913955,-78.993494,-2.913955,-87.87,19fe2c43-027a-45a3-8f98-bacb60830943,14.067499999999995,14.067499999999995
61,32426,0.0001008378529577773,-78.99335099,-2.913877067,-78.99335099,-2.913877067,-102.0,-78.993287,-2.913955,-78.993287,-2.913955,-87.88,19fe2c43-027a-45a3-8f98-bacb60830943,14.120000000000005,14.120000000000005
62,32427,0.00010123251461468715,-78.99314416,-2.913876696,-78.99314416,-2.913876696,-102.0,-78.99308,-2.913955,-78.99308,-2.913955,-87.84,19fe2c43-027a-45a3-8f98-bacb60830943,14.159999999999997,14.159999999999997
63,32428,0.00010099647110874824,-78.99293733,-2.913876326,-78.99293733,-2.913876326,-102.0,-78.992874,-2.913955,-78.992874,-2.913955,-87.84,19fe2c43-027a-45a3-8f98-bacb60830943,14.159999999999997,14.159999999999997
64,32668,8.106845761685655e-05,-79.01568945,-2.913708889,-79.01568945,-2.913708889,-102.0,-79.015619,-2.913749,-79.015619,-2.913749,-90.12,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.879999999999995,11.879999999999995
65,32669,8.139761623883461e-05,-79.01548262,-2.913708523,-79.01548262,-2.913708523,-101.9375,-79.015412,-2.913749,-79.015412,-2.913749,-90.1,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.837500000000006,11.837500000000006
66,32670,8.171928007640117e-05,-79.01527578,-2.913708156,-79.01527578,-2.913708156,-101.9375,-79.015205,-2.913749,-79.015205,-2.913749,-90.08,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.857500000000002,11.857500000000002
67,32671,8.204978122569198e-05,-79.01506895,-2.91370779,-79.01506895,-2.91370779,-101.875,-79.014998,-2.913749,-79.014998,-2.913749,-90.05,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.825000000000003,11.825000000000003
68,32672,8.151058750504952e-05,-79.01486211,-2.913707424,-79.01486211,-2.913707424,-101.8125,-79.014792,-2.913749,-79.014792,-2.913749,-90.05,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.762500000000003,11.762500000000003
69,32673,8.184432570074358e-05,-79.01465528,-2.913707057,-79.01465528,-2.913707057,-101.75,-79.014585,-2.913749,-79.014585,-2.913749,-90.04,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.709999999999994,11.709999999999994
70,32674,8.21696116656314e-05,-79.01444844,-2.913706691,-79.01444844,-2.913706691,-101.75,-79.014378,-2.913749,-79.014378,-2.913749,-90.01,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.739999999999995,11.739999999999995
71,32675,8.25046245687721e-05,-79.01424161,-2.913706324,-79.01424161,-2.913706324,-101.75,-79.014171,-2.913749,-79.014171,-2.913749,-89.98,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.769999999999996,11.769999999999996
72,32676,8.197845243396096e-05,-79.01403477,-2.913705958,-79.01403477,-2.913705958,-101.6875,-79.013965,-2.913749,-79.013965,-2.913749,-89.95,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.737499999999997,11.737499999999997
73,32677,8.230763137359835e-05,-79.01382793,-2.913705591,-79.01382793,-2.913705591,-101.6875,-79.013758,-2.913749,-79.013758,-2.913749,-89.94,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.747500000000002,11.747500000000002
74,32678,8.264539081700348e-05,-79.0136211,-2.913705225,-79.0136211,-2.913705225,-101.6875,-79.013551,-2.913749,-79.013551,-2.913749,-89.91,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.777500000000003,11.777500000000003
75,32679,8.297580228094457e-05,-79.01341426,-2.913704858,-79.01341426,-2.913704858,-101.625,-79.013344,-2.913749,-79.013344,-2.913749,-89.9,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.724999999999994,11.724999999999994
76,32680,8.331528059222094e-05,-79.01320743,-2.913704491,-79.01320743,-2.913704491,-101.5625,-79.013137,-2.913749,-79.013137,-2.913749,-89.94,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.622500000000002,11.622500000000002
77,32681,8.280418906270836e-05,-79.01300059,-2.913704125,-79.01300059,-2.913704125,-101.5625,-79.012931,-2.913749,-79.012931,-2.913749,-90.02,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.542500000000004,11.542500000000004
78,32682,8.314623360295324e-05,-79.01279376,-2.913703758,-79.01279376,-2.913703758,-101.5625,-79.012724,-2.913749,-79.012724,-2.913749,-90.07,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.492500000000007,11.492500000000007
79,32683,8.348046047560903e-05,-79.01258692,-2.913703391,-79.01258692,-2.913703391,-101.5625,-79.012517,-2.913749,-79.012517,-2.913749,-90.09,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.472499999999997,11.472499999999997
80,32684,8.382362838232796e-05,-79.01238009,-2.913703024,-79.01238009,-2.913703024,-101.5625,-79.01231,-2.913749,-79.01231,-2.913749,-90.07,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.492500000000007,11.492500000000007
81,32685,8.332608325360798e-05,-79.01217325,-2.913702657,-79.01217325,-2.913702657,-101.5625,-79.012104,-2.913749,-79.012104,-2.913749,-90.03,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.532499999999999,11.532499999999999
82,32686,8.367174253251022e-05,-79.01196642,-2.91370229,-79.01196642,-2.91370229,-101.5625,-79.011897,-2.913749,-79.011897,-2.913749,-90.01,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.552499999999995,11.552499999999995
83,32687,8.400908389115832e-05,-79.01175958,-2.913701924,-79.01175958,-2.913701924,-101.625,-79.01169,-2.913749,-79.01169,-2.913749,-90.05,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.575000000000003,11.575000000000003
84,32688,8.435579855717755e-05,-79.01155275,-2.913701557,-79.01155275,-2.913701557,-101.6875,-79.011483,-2.913749,-79.011483,-2.913749,-90.11,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.5775,11.5775
85,32689,8.469477080140226e-05,-79.01134591,-2.91370119,-79.01134591,-2.91370119,-101.6875,-79.011276,-2.913749,-79.011276,-2.913749,-90.12,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.567499999999995,11.567499999999995
86,32690,8.42209361407127e-05,-79.01113908,-2.913700822,-79.01113908,-2.913700822,-101.6875,-79.01107,-2.913749,-79.01107,-2.913749,-90.16,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.527500000000003,11.527500000000003
87,32691,8.456237121380085e-05,-79.01093224,-2.913700455,-79.01093224,-2.913700455,-101.6875,-79.010863,-2.913749,-79.010863,-2.913749,-90.18,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.507499999999993,11.507499999999993
88,32692,8.491249522444116e-05,-79.01072541,-2.913700088,-79.01072541,-2.913700088,-101.75,-79.010656,-2.913749,-79.010656,-2.913749,-90.19,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.560000000000002,11.560000000000002
89,32693,8.525493969339743e-05,-79.01051857,-2.913699721,-79.01051857,-2.913699721,-101.75,-79.010449,-2.913749,-79.010449,-2.913749,-90.22,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.530000000000001,11.530000000000001
90,32694,8.479335419995318e-05,-79.01031174,-2.913699354,-79.01031174,-2.913699354,-101.8125,-79.010243,-2.913749,-79.010243,-2.913749,-90.27,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.542500000000004,11.542500000000004
91,32695,8.51381827931414e-05,-79.0101049,-2.913698987,-79.0101049,-2.913698987,-101.875,-79.010036,-2.913749,-79.010036,-2.913749,-90.3,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.575000000000003,11.575000000000003
92,32696,8.549216374794782e-05,-79.00989807,-2.913698619,-79.00989807,-2.913698619,-101.9375,-79.009829,-2.913749,-79.009829,-2.913749,-90.3,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.637500000000003,11.637500000000003
93,32697,8.583794268938658e-05,-79.00969123,-2.913698252,-79.00969123,-2.913698252,-102.0,-79.009622,-2.913749,-79.009622,-2.913749,-90.34,175da74d-4327-4409-9a5e-33a31cf4b8a3,11.659999999999997,11.659999999999997
94,32751,9.680457478751838e-05,-78.99852219,-2.91367836,-78.99852219,-2.91367836,-102.0,-78.998456,-2.913749,-78.998456,-2.913749,-89.16,19fe2c43-027a-45a3-8f98-bacb60830943,12.840000000000003,12.840000000000003
95,32752,9.650410664833942e-05,-78.99831535,-2.91367799,-78.99831535,-2.91367799,-101.9375,-78.99825,-2.913749,-78.99825,-2.913749,-89.01,19fe2c43-027a-45a3-8f98-bacb60830943,12.927499999999995,12.927499999999995
96,32753,9.689082537521467e-05,-78.99810852,-2.913677621,-78.99810852,-2.913677621,-101.875,-78.998043,-2.913749,-78.998043,-2.913749,-88.92,19fe2c43-027a-45a3-8f98-bacb60830943,12.954999999999998,12.954999999999998
97,32754,9.727844109018215e-05,-78.99790169,-2.913677251,-78.99790169,-2.913677251,-101.8125,-78.997836,-2.913749,-78.997836,-2.913749,-88.86,19fe2c43-027a-45a3-8f98-bacb60830943,12.9525,12.9525
98,32755,9.765873449853756e-05,-78.99769485,-2.913676882,-78.99769485,-2.913676882,-101.75,-78.997629,-2.913749,-78.997629,-2.913749,-88.76,19fe2c43-027a-45a3-8f98-bacb60830943,12.989999999999995,12.989999999999995
99,32756,9.737612923652164e-05,-78.99748802,-2.913676512,-78.99748802,-2.913676512,-101.75,-78.997423,-2.913749,-78.997423,-2.913749,-88.67,19fe2c43-027a-45a3-8f98-bacb60830943,13.079999999999998,13.079999999999998
100,32757,9.776440328222346e-05,-78.99728119,-2.913676143,-78.99728119,-2.913676143,-101.6875,-78.997216,-2.913749,-78.997216,-2.913749,-88.58,19fe2c43-027a-45a3-8f98-bacb60830943,13.107500000000002,13.107500000000002
101,32758,9.814691044041261e-05,-78.99707435,-2.913675773,-78.99707435,-2.913675773,-101.625,-78.997009,-2.913749,-78.997009,-2.913749,-88.49,19fe2c43-027a-45a3-8f98-bacb60830943,13.135000000000005,13.135000000000005
102,32759,9.853623094092935e-05,-78.99686752,-2.913675403,-78.99686752,-2.913675403,-101.5625,-78.996802,-2.913749,-78.996802,-2.913749,-88.41,19fe2c43-027a-45a3-8f98-bacb60830943,13.152500000000003,13.152500000000003
103,32760,9.826375352217771e-05,-78.99666069,-2.913675034,-78.99666069,-2.913675034,-101.5625,-78.996596,-2.913749,-78.996596,-2.913749,-88.35,19fe2c43-027a-45a3-8f98-bacb60830943,13.212500000000006,13.212500000000006
104,32761,9.86476730396497e-05,-78.99645385,-2.913674664,-78.99645385,-2.913674664,-101.5625,-78.996389,-2.913749,-78.996389,-2.913749,-88.24,19fe2c43-027a-45a3-8f98-bacb60830943,13.322500000000005,13.322500000000005
105,32762,9.903830993706886e-05,-78.99624702,-2.913674294,-78.99624702,-2.913674294,-101.5625,-78.996182,-2.913749,-78.996182,-2.913749,-88.15,19fe2c43-027a-45a3-8f98-bacb60830943,13.412499999999994,13.412499999999994
106,32763,9.942907963045175e-05,-78.99604019,-2.913673924,-78.99604019,-2.913673924,-101.5625,-78.995975,-2.913749,-78.995975,-2.913749,-88.08,19fe2c43-027a-45a3-8f98-bacb60830943,13.482500000000002,13.482500000000002
107,32764,9.981343304399406e-05,-78.99583335,-2.913673554,-78.99583335,-2.913673554,-101.5625,-78.995768,-2.913749,-78.995768,-2.913749,-88.02,19fe2c43-027a-45a3-8f98-bacb60830943,13.542500000000004,13.542500000000004
108,32765,9.955348439614899e-05,-78.99562652,-2.913673184,-78.99562652,-2.913673184,-101.5625,-78.995562,-2.913749,-78.995562,-2.913749,-87.99,19fe2c43-027a-45a3-8f98-bacb60830943,13.572500000000005,13.572500000000005
109,32766,9.994549862954848e-05,-78.99541969,-2.913672814,-78.99541969,-2.913672814,-101.5625,-78.995355,-2.913749,-78.995355,-2.913749,-87.95,19fe2c43-027a-45a3-8f98-bacb60830943,13.612499999999997,13.612499999999997
110,32767,0.00010033763369426812,-78.99521286,-2.913672444,-78.99521286,-2.913672444,-101.5625,-78.995148,-2.913749,-78.995148,-2.913749,-87.92,19fe2c43-027a-45a3-8f98-bacb60830943,13.642499999999998,13.642499999999998
111,32768,0.00010072343261168591,-78.99500602,-2.913672074,-78.99500602,-2.913672074,-101.5625,-78.994941,-2.913749,-78.994941,-2.913749,-87.9,19fe2c43-027a-45a3-8f98-bacb60830943,13.662499999999994,13.662499999999994
112,32769,0.00010047401512148374,-78.99479919,-2.913671704,-78.99479919,-2.913671704,-101.5625,-78.994735,-2.913749,-78.994735,-2.913749,-87.88,19fe2c43-027a-45a3-8f98-bacb60830943,13.682500000000005,13.682500000000005
113,32770,0.00010086732451849877,-78.99459236,-2.913671334,-78.99459236,-2.913671334,-101.5625,-78.994528,-2.913749,-78.994528,-2.913749,-87.84,19fe2c43-027a-45a3-8f98-bacb60830943,13.722499999999997,13.722499999999997
114,32771,0.00010125437124089565,-78.99438552,-2.913670964,-78.99438552,-2.913670964,-101.5625,-78.994321,-2.913749,-78.994321,-2.913749,-87.82,19fe2c43-027a-45a3-8f98-bacb60830943,13.742500000000007,13.742500000000007
