atoll_idx,rf_idx,match_distance_m,lon,lat,x_m,y_m,atoll_dbm,rf_lon,rf_lat,rf_x_m,rf_y_m,rf_dbm,antenna_id,error_db,abs_error_db
16,14597,0.00010892534600204148,-78.99251582,-2.928414301,-78.99251582,-2.928414301,-101.9375,-78.992622,-2.92839,-78.992622,-2.92839,-99.18,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.757499999999993,2.757499999999993
17,14598,0.00010961911600754925,-78.99227301,-2.928413864,-78.99227301,-2.928413864,-102.0,-78.99238,-2.92839,-78.99238,-2.92839,-99.19,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.8100000000000023,2.8100000000000023
18,14599,0.00011129359517680311,-78.9920302,-2.928413427,-78.9920302,-2.928413427,-102.0,-78.992139,-2.92839,-78.992139,-2.92839,-99.19,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.8100000000000023,2.8100000000000023
19,14600,0.00011296395053665501,-78.9917874,-2.928412989,-78.9917874,-2.928412989,-102.0,-78.991898,-2.92839,-78.991898,-2.92839,-99.2,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.799999999999997,2.799999999999997
20,14601,0.00011366961249402806,-78.99154459,-2.928412552,-78.99154459,-2.928412552,-102.0,-78.991656,-2.92839,-78.991656,-2.92839,-99.21,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.7900000000000063,2.7900000000000063
21,14602,0.00011535961869591188,-78.99130178,-2.928412115,-78.99130178,-2.928412115,-102.0,-78.991415,-2.92839,-78.991415,-2.92839,-99.23,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.769999999999996,2.769999999999996
22,14877,8.224280923097126e-05,-78.99737239,-2.928178913,-78.99737239,-2.928178913,-102.0,-78.997449,-2.928149,-78.997449,-2.928149,-99.45,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.549999999999997,2.549999999999997
23,14878,8.284171611261719e-05,-78.99712958,-2.928178477,-78.99712958,-2.928178477,-101.9375,-78.997207,-2.928149,-78.997207,-2.928149,-99.4,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.5374999999999943,2.5374999999999943
24,14879,8.437528122351147e-05,-78.99688678,-2.928178041,-78.99688678,-2.928178041,-101.9375,-78.996966,-2.928149,-78.996966,-2.928149,-99.36,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.5775000000000006,2.5775000000000006
25,14880,8.593082639930414e-05,-78.99664397,-2.928177605,-78.99664397,-2.928177605,-101.9375,-78.996725,-2.928149,-78.996725,-2.928149,-99.32,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.617500000000007,2.617500000000007
26,14881,8.655184471078467e-05,-78.99640116,-2.928177168,-78.99640116,-2.928177168,-101.875,-78.996483,-2.928149,-78.996483,-2.928149,-99.28,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.594999999999999,2.594999999999999
27,14882,8.812710322539619e-05,-78.99615835,-2.928176732,-78.99615835,-2.928176732,-101.875,-78.996242,-2.928149,-78.996242,-2.928149,-99.25,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.625,2.625
28,14883,8.970381327491545e-05,-78.99591555,-2.928176296,-78.99591555,-2.928176296,-101.875,-78.996001,-2.928149,-78.996001,-2.928149,-99.22,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.655000000000001,2.655000000000001
29,14884,9.034485863390816e-05,-78.99567274,-2.928175859,-78.99567274,-2.928175859,-101.8125,-78.995759,-2.928149,-78.995759,-2.928149,-99.19,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.6225000000000023,2.6225000000000023
30,14885,9.194835414341874e-05,-78.99542993,-2.928175423,-78.99542993,-2.928175423,-101.75,-78.995518,-2.928149,-78.995518,-2.928149,-99.17,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.5799999999999983,2.5799999999999983
31,14886,9.355153176396008e-05,-78.99518713,-2.928174986,-78.99518713,-2.928174986,-101.75,-78.995277,-2.928149,-78.995277,-2.928149,-99.14,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.6099999999999994,2.6099999999999994
32,14887,9.421074726340391e-05,-78.99494432,-2.92817455,-78.99494432,-2.92817455,-101.8125,-78.995035,-2.928149,-78.995035,-2.928149,-99.12,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.6924999999999955,2.6924999999999955
33,14888,9.583873365721671e-05,-78.99470151,-2.928174113,-78.99470151,-2.928174113,-101.8125,-78.994794,-2.928149,-78.994794,-2.928149,-99.11,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.7025000000000006,2.7025000000000006
34,14889,9.747535241864559e-05,-78.9944587,-2.928173677,-78.9944587,-2.928173677,-101.8125,-78.994553,-2.928149,-78.994553,-2.928149,-99.09,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.7224999999999966,2.7224999999999966
35,14890,9.81406521233997e-05,-78.9942159,-2.92817324,-78.9942159,-2.92817324,-101.75,-78.994311,-2.928149,-78.994311,-2.928149,-99.07,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.680000000000007,2.680000000000007
36,14891,9.979043495389631e-05,-78.99397309,-2.928172803,-78.99397309,-2.928172803,-101.75,-78.99407,-2.928149,-78.99407,-2.928149,-99.06,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.6899999999999977,2.6899999999999977
37,14892,0.00010047471500777773,-78.99373028,-2.928172366,-78.99373028,-2.928172366,-101.75,-78.993828,-2.928149,-78.993828,-2.928149,-99.05,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.700000000000003,2.700000000000003
38,14893,0.0001021272218472705,-78.99348748,-2.928171929,-78.99348748,-2.928171929,-101.75,-78.993587,-2.928149,-78.993587,-2.928149,-99.04,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.7099999999999937,2.7099999999999937
39,14894,0.00010379623772269612,-78.99324467,-2.928171492,-78.99324467,-2.928171492,-101.75,-78.993346,-2.928149,-78.993346,-2.928149,-99.04,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.7099999999999937,2.7099999999999937
40,14895,0.00010449403152387846,-78.99300186,-2.928171055,-78.99300186,-2.928171055,-101.8125,-78.993104,-2.928149,-78.993104,-2.928149,-99.04,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.7724999999999937,2.7724999999999937
41,14896,0.00010616431379945003,-78.99275906,-2.928170618,-78.99275906,-2.928170618,-101.8125,-78.992863,-2.928149,-78.992863,-2.928149,-99.04,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.7724999999999937,2.7724999999999937
42,14897,0.0001078503465995522,-78.99251625,-2.928170181,-78.99251625,-2.928170181,-101.8125,-78.992622,-2.928149,-78.992622,-2.928149,-99.04,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.7724999999999937,2.7724999999999937
43,14898,0.00010856033867977019,-78.99227344,-2.928169744,-78.99227344,-2.928169744,-101.875,-78.99238,-2.928149,-78.99238,-2.928149,-99.04,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.8349999999999937,2.8349999999999937
44,14899,0.00011024637793926192,-78.99203064,-2.928169307,-78.99203064,-2.928169307,-101.875,-78.992139,-2.928149,-78.992139,-2.928149,-99.05,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.825000000000003,2.825000000000003
45,14900,0.00011194751359380249,-78.99178783,-2.92816887,-78.99178783,-2.92816887,-101.875,-78.991898,-2.928149,-78.991898,-2.928149,-99.06,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.8149999999999977,2.8149999999999977
46,14901,0.00011266837632859429,-78.99154502,-2.928168432,-78.99154502,-2.928168432,-101.8125,-78.991656,-2.928149,-78.991656,-2.928149,-99.07,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.742500000000007,2.742500000000007
47,14902,0.00011436843282594227,-78.99130222,-2.928167995,-78.99130222,-2.928167995,-101.875,-78.991415,-2.928149,-78.991415,-2.928149,-99.08,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.7950000000000017,2.7950000000000017
48,14903,0.0001160830197013026,-78.99105941,-2.928167558,-78.99105941,-2.928167558,-101.9375,-78.991174,-2.928149,-78.991174,-2.928149,-99.1,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.8375000000000057,2.8375000000000057
49,14904,0.00011681393067466068,-78.9908166,-2.92816712,-78.9908166,-2.92816712,-102.0,-78.990932,-2.928149,-78.990932,-2.928149,-99.12,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.8799999999999955,2.8799999999999955
50,14905,0.00011852648854554348,-78.9905738,-2.928166683,-78.9905738,-2.928166683,-102.0,-78.990691,-2.928149,-78.990691,-2.928149,-99.14,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.8599999999999994,2.8599999999999994
51,15174,7.705629434697057e-05,-78.99810125,-2.9279361,-78.99810125,-2.9279361,-102.0,-78.998173,-2.927908,-78.998173,-2.927908,-99.44,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.5600000000000023,2.5600000000000023
52,15175,7.765504377639665e-05,-78.99785844,-2.927935665,-78.99785844,-2.927935665,-101.9375,-78.997931,-2.927908,-78.997931,-2.927908,-99.38,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.5575000000000045,2.5575000000000045
53,15176,7.919795036537186e-05,-78.99761563,-2.927935229,-78.99761563,-2.927935229,-101.875,-78.99769,-2.927908,-78.99769,-2.927908,-99.33,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.5450000000000017,2.5450000000000017
54,15177,8.07448682516167e-05,-78.99737283,-2.927934793,-78.99737283,-2.927934793,-101.8125,-78.997449,-2.927908,-78.997449,-2.927908,-99.28,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.532499999999999,2.532499999999999
55,15178,8.136714232070586e-05,-78.99713002,-2.927934357,-78.99713002,-2.927934357,-101.8125,-78.997207,-2.927908,-78.997207,-2.927908,-99.23,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.582499999999996,2.582499999999996
56,15179,8.294402028204325e-05,-78.99688721,-2.92793392,-78.99688721,-2.92793392,-101.8125,-78.996966,-2.927908,-78.996966,-2.927908,-99.19,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.6225000000000023,2.6225000000000023
57,15180,8.453279988645287e-05,-78.9966444,-2.927933484,-78.9966444,-2.927933484,-101.75,-78.996725,-2.927908,-78.996725,-2.927908,-99.15,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.5999999999999943,2.5999999999999943
58,15181,8.516667366906333e-05,-78.9964016,-2.927933048,-78.9964016,-2.927933048,-101.6875,-78.996483,-2.927908,-78.996483,-2.927908,-99.12,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.5674999999999955,2.5674999999999955
59,15182,8.67735826387113e-05,-78.99615879,-2.927932612,-78.99615879,-2.927932612,-101.6875,-78.996242,-2.927908,-78.996242,-2.927908,-99.08,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.6075000000000017,2.6075000000000017
60,15183,8.839049369725049e-05,-78.99591598,-2.927932176,-78.99591598,-2.927932176,-101.6875,-78.996001,-2.927908,-78.996001,-2.927908,-99.05,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.637500000000003,2.637500000000003
61,15184,8.905239481093244e-05,-78.99567317,-2.927931739,-78.99567317,-2.927931739,-101.625,-78.995759,-2.927908,-78.995759,-2.927908,-99.02,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.605000000000004,2.605000000000004
62,15185,9.067550226365006e-05,-78.99543037,-2.927931303,-78.99543037,-2.927931303,-101.625,-78.995518,-2.927908,-78.995518,-2.927908,-99.0,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.625,2.625
63,15186,9.231666997552151e-05,-78.99518756,-2.927930866,-78.99518756,-2.927930866,-101.625,-78.995277,-2.927908,-78.995277,-2.927908,-98.97,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.655000000000001,2.655000000000001
64,15187,9.29955235477124e-05,-78.99494475,-2.92793043,-78.99494475,-2.92793043,-101.625,-78.995035,-2.927908,-78.995035,-2.927908,-98.96,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.6650000000000063,2.6650000000000063
65,15188,9.464087144327906e-05,-78.99470195,-2.927929993,-78.99470195,-2.927929993,-101.625,-78.994794,-2.927908,-78.994794,-2.927908,-98.94,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.6850000000000023,2.6850000000000023
66,15189,9.63037063026762e-05,-78.99445914,-2.927929557,-78.99445914,-2.927929557,-101.625,-78.994553,-2.927908,-78.994553,-2.927908,-98.93,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.694999999999993,2.694999999999993
67,15190,9.699723346154603e-05,-78.99421633,-2.92792912,-78.99421633,-2.92792912,-101.5625,-78.994311,-2.927908,-78.994311,-2.927908,-98.92,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.6424999999999983,2.6424999999999983
68,15191,9.866228958808844e-05,-78.99397353,-2.927928683,-78.99397353,-2.927928683,-101.5625,-78.99407,-2.927908,-78.99407,-2.927908,-98.91,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.6525000000000034,2.6525000000000034
69,15192,9.936447511225866e-05,-78.99373072,-2.927928246,-78.99373072,-2.927928246,-101.5625,-78.993828,-2.927908,-78.993828,-2.927908,-98.9,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.6624999999999943,2.6624999999999943
70,15193,0.00010105080010184988,-78.99348791,-2.92792781,-78.99348791,-2.92792781,-101.625,-78.993587,-2.927908,-78.993587,-2.927908,-98.89,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.7349999999999994,2.7349999999999994
71,15194,0.00010274299552946004,-78.9932451,-2.927927373,-78.9932451,-2.927927373,-101.625,-78.993346,-2.927908,-78.993346,-2.927908,-98.88,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.7450000000000045,2.7450000000000045
72,15195,0.00010344787139608649,-78.9930023,-2.927926936,-78.9930023,-2.927926936,-101.625,-78.993104,-2.927908,-78.993104,-2.927908,-98.89,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.7349999999999994,2.7349999999999994
73,15196,0.00010515005041127729,-78.99275949,-2.927926499,-78.99275949,-2.927926499,-101.6875,-78.992863,-2.927908,-78.992863,-2.927908,-98.89,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.7974999999999994,2.7974999999999994
74,15197,0.0001068575605403164,-78.99251668,-2.927926062,-78.99251668,-2.927926062,-101.6875,-78.992622,-2.927908,-78.992622,-2.927908,-98.89,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.7974999999999994,2.7974999999999994
75,15198,0.00010757367254395271,-78.99227388,-2.927925625,-78.99227388,-2.927925625,-101.6875,-78.99238,-2.927908,-78.99238,-2.927908,-98.9,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.7874999999999943,2.7874999999999943
76,15199,0.00010928987999220542,-78.99203107,-2.927925187,-78.99203107,-2.927925187,-101.75,-78.992139,-2.927908,-78.992139,-2.927908,-98.9,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.8499999999999943,2.8499999999999943
77,15200,0.00011101094585588982,-78.99178826,-2.92792475,-78.99178826,-2.92792475,-101.6875,-78.991898,-2.927908,-78.991898,-2.927908,-98.92,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.7674999999999983,2.7674999999999983
78,15201,0.0001117372165882673,-78.99154546,-2.927924313,-78.99154546,-2.927924313,-101.6875,-78.991656,-2.927908,-78.991656,-2.927908,-98.93,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.757499999999993,2.757499999999993
79,15202,0.00011346616181946462,-78.99130265,-2.927923876,-78.99130265,-2.927923876,-101.75,-78.991415,-2.927908,-78.991415,-2.927908,-98.94,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.8100000000000023,2.8100000000000023
80,15203,0.00011518921105899061,-78.99105985,-2.927923438,-78.99105985,-2.927923438,-101.8125,-78.991174,-2.927908,-78.991174,-2.927908,-98.96,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.8525000000000063,2.8525000000000063
81,15204,0.00011593460053882005,-78.99081704,-2.927923001,-78.99081704,-2.927923001,-101.875,-78.990932,-2.927908,-78.990932,-2.927908,-98.98,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.894999999999996,2.894999999999996
82,15205,0.00011767461013424143,-78.99057423,-2.927922563,-78.99057423,-2.927922563,-101.875,-78.990691,-2.927908,-78.990691,-2.927908,-99.01,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.864999999999995,2.864999999999995
83,15206,0.000119408495407604,-78.99033143,-2.927922126,-78.99033143,-2.927922126,-101.9375,-78.99045,-2.927908,-78.99045,-2.927908,-99.03,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.907499999999999,2.907499999999999
84,15207,0.0001201621643623419,-78.99008862,-2.927921688,-78.99008862,-2.927921688,-101.9375,-78.990208,-2.927908,-78.990208,-2.927908,-99.06,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.8774999999999977,2.8774999999999977
85,15209,0.00012153454282895308,-78.98984581,-2.927921251,-78.98984581,-2.927921251,-102.0,-78.989725,-2.927908,-78.989725,-2.927908,-99.12,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.8799999999999955,2.8799999999999955
86,15210,0.00011969775715120228,-78.98960301,-2.927920813,-78.98960301,-2.927920813,-102.0,-78.989484,-2.927908,-78.989484,-2.927908,-99.15,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.8499999999999943,2.8499999999999943
87,15470,7.036211217606871e-05,-78.99907291,-2.927693723,-78.99907291,-2.927693723,-102.0,-78.999138,-2.927667,-78.999138,-2.927667,-99.53,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.469999999999999,2.469999999999999
88,15471,7.187917896072832e-05,-78.9988301,-2.927693287,-78.9988301,-2.927693287,-101.9375,-78.998897,-2.927667,-78.998897,-2.927667,-99.46,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.4775000000000063,2.4775000000000063
89,15472,7.34027533611576e-05,-78.9985873,-2.927692851,-78.9985873,-2.927692851,-101.875,-78.998656,-2.927667,-78.998656,-2.927667,-99.39,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.4849999999999994,2.4849999999999994
90,15473,7.401089890296222e-05,-78.99834449,-2.927692416,-78.99834449,-2.927692416,-101.875,-78.998414,-2.927667,-78.998414,-2.927667,-99.33,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.5450000000000017,2.5450000000000017
91,15474,7.55681334854902e-05,-78.99810168,-2.92769198,-78.99810168,-2.92769198,-101.8125,-78.998173,-2.927667,-78.998173,-2.927667,-99.27,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.542500000000004,2.542500000000004
92,15475,7.61915010673857e-05,-78.99785887,-2.927691544,-78.99785887,-2.927691544,-101.75,-78.997931,-2.927667,-78.997931,-2.927667,-99.21,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.5400000000000063,2.5400000000000063
93,15476,7.776143365369576e-05,-78.99761607,-2.927691108,-78.99761607,-2.927691108,-101.6875,-78.99769,-2.927667,-78.99769,-2.927667,-99.15,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.5374999999999943,2.5374999999999943
94,15477,7.93530792343579e-05,-78.99737326,-2.927690672,-78.99737326,-2.927690672,-101.625,-78.997449,-2.927667,-78.997449,-2.927667,-99.1,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.5250000000000057,2.5250000000000057
95,15478,7.999883871931561e-05,-78.99713045,-2.927690236,-78.99713045,-2.927690236,-101.625,-78.997207,-2.927667,-78.997207,-2.927667,-99.06,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.5649999999999977,2.5649999999999977
96,15479,8.160961708358967e-05,-78.99688764,-2.9276898,-78.99688764,-2.9276898,-101.625,-78.996966,-2.927667,-78.996966,-2.927667,-99.02,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.605000000000004,2.605000000000004
97,15480,8.32212358437043e-05,-78.99664484,-2.927689364,-78.99664484,-2.927689364,-101.5625,-78.996725,-2.927667,-78.996725,-2.927667,-98.98,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.582499999999996,2.582499999999996
98,15481,8.388669789567249e-05,-78.99640203,-2.927688928,-78.99640203,-2.927688928,-101.5625,-78.996483,-2.927667,-78.996483,-2.927667,-98.95,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.612499999999997,2.612499999999997
99,15482,8.55244670485686e-05,-78.99615922,-2.927688492,-78.99615922,-2.927688492,-101.5625,-78.996242,-2.927667,-78.996242,-2.927667,-98.91,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.6525000000000034,2.6525000000000034
100,15483,8.716128398599191e-05,-78.99591642,-2.927688055,-78.99591642,-2.927688055,-101.5,-78.996001,-2.927667,-78.996001,-2.927667,-98.88,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.6200000000000045,2.6200000000000045
101,15484,8.784415326370553e-05,-78.99567361,-2.927687619,-78.99567361,-2.927687619,-101.5,-78.995759,-2.927667,-78.995759,-2.927667,-98.85,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.6500000000000057,2.6500000000000057
102,15485,8.950527074290622e-05,-78.9954308,-2.927687183,-78.9954308,-2.927687183,-101.4375,-78.995518,-2.927667,-78.995518,-2.927667,-98.83,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.6075000000000017,2.6075000000000017
103,15486,9.117392508473703e-05,-78.99518799,-2.927686746,-78.99518799,-2.927686746,-101.5,-78.995277,-2.927667,-78.995277,-2.927667,-98.81,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.6899999999999977,2.6899999999999977
104,15487,9.186246350401629e-05,-78.99494519,-2.92768631,-78.99494519,-2.92768631,-101.5,-78.995035,-2.927667,-78.995035,-2.927667,-98.79,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.7099999999999937,2.7099999999999937
105,15488,9.35436503860813e-05,-78.99470238,-2.927685873,-78.99470238,-2.927685873,-101.5,-78.994794,-2.927667,-78.994794,-2.927667,-98.78,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.719999999999999,2.719999999999999
106,15489,9.523175871327185e-05,-78.99445957,-2.927685437,-78.99445957,-2.927685437,-101.4375,-78.994553,-2.927667,-78.994553,-2.927667,-98.77,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.667500000000004,2.667500000000004
107,15490,9.593379436030962e-05,-78.99421677,-2.927685,-78.99421677,-2.927685,-101.4375,-78.994311,-2.927667,-78.994311,-2.927667,-98.76,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.677499999999995,2.677499999999995
108,15491,9.763268185785826e-05,-78.99397396,-2.927684563,-78.99397396,-2.927684563,-101.4375,-78.99407,-2.927667,-78.99407,-2.927667,-98.75,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.6875,2.6875
109,15492,9.835271540394807e-05,-78.99373115,-2.927684127,-78.99373115,-2.927684127,-101.4375,-78.993828,-2.927667,-78.993828,-2.927667,-98.74,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.697500000000005,2.697500000000005
110,15493,0.00010005187954076194,-78.99348835,-2.92768369,-78.99348835,-2.92768369,-101.4375,-78.993587,-2.927667,-78.993587,-2.927667,-98.73,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.707499999999996,2.707499999999996
111,15494,0.0001017662596775124,-78.99324554,-2.927683253,-78.99324554,-2.927683253,-101.5,-78.993346,-2.927667,-78.993346,-2.927667,-98.73,dfc3d044-0091-44c6-91ec-6885f9eb18dd,2.769999999999996,2.769999999999996
