tolerance_m,n_matched,rmse_db,mae_db,bias_db,pearson_r
10.0,12709,4.76534421219466,4.10187072153592,3.6967881029191916,0.9357225292574943
20.0,12709,4.76534421219466,4.10187072153592,3.6967881029191916,0.9357225292574943
30.0,12709,4.76534421219466,4.10187072153592,3.6967881029191916,0.9357225292574943
35.0,12709,4.76534421219466,4.10187072153592,3.6967881029191916,0.9357225292574943
40.0,12709,4.76534421219466,4.10187072153592,3.6967881029191916,0.9357225292574943
50.0,12709,4.76534421219466,4.10187072153592,3.6967881029191916,0.9357225292574943
