abs_error_db,cdf
0.0,7.868439688409789e-05
0.0024999999999977263,0.00015736879376819577
0.007499999999993179,0.00023605319065229366
0.007499999999993179,0.00031473758753639155
0.007499999999993179,0.00039342198442048943
0.010000000000005116,0.0004721063813045873
0.010000000000005116,0.0005507907781886852
0.010000000000005116,0.0006294751750727831
0.012500000000002842,0.0007081595719568809
0.017499999999998295,0.0007868439688409789
0.022499999999993747,0.0008655283657250767
0.025000000000005684,0.0009442127626091746
0.02750000000000341,0.0010228971594932726
0.030000000000001137,0.0011015815563773703
0.030000000000001137,0.0011802659532614682
0.030000000000001137,0.0012589503501455662
0.030000000000001137,0.001337634747029664
0.03249999999999886,0.0014163191439137619
0.03249999999999886,0.0014950035407978598
0.03499999999999659,0.0015736879376819577
0.03499999999999659,0.0016523723345660555
0.03499999999999659,0.0017310567314501534
0.037499999999994316,0.0018097411283342513
0.037499999999994316,0.0018884255252183493
0.037499999999994316,0.0019671099221024472
0.04000000000000625,0.002045794318986545
0.04250000000000398,0.0021244787158706427
0.045000000000001705,0.0022031631127547406
0.045000000000001705,0.0022818475096388386
0.045000000000001705,0.0023605319065229365
0.045000000000001705,0.0024392163034070344
0.052499999999994884,0.0025179007002911324
0.05500000000000682,0.0025965850971752303
0.05500000000000682,0.002675269494059328
0.05750000000000455,0.0027539538909434258
0.05750000000000455,0.0028326382878275237
0.060000000000002274,0.0029113226847116216
0.060000000000002274,0.0029900070815957196
0.0625,0.0030686914784798175
0.0625,0.0031473758753639155
0.06499999999999773,0.0032260602722480134
0.06499999999999773,0.003304744669132111
0.06749999999999545,0.003383429066016209
0.06749999999999545,0.003462113462900307
0.06999999999999318,0.0035407978597844047
0.06999999999999318,0.0036194822566685027
0.07250000000000512,0.0036981666535526006
0.07500000000000284,0.0037768510504366986
0.07750000000000057,0.0038555354473207965
0.07750000000000057,0.0039342198442048944
0.07750000000000057,0.004012904241088992
0.07750000000000057,0.00409158863797309
0.0799999999999983,0.004170273034857188
0.0799999999999983,0.004248957431741285
0.0799999999999983,0.004327641828625384
0.08249999999999602,0.004406326225509481
0.08499999999999375,0.00448501062239358
0.08750000000000568,0.004563695019277677
0.08750000000000568,0.0046423794161617755
0.09250000000000114,0.004721063813045873
0.09499999999999886,0.0047997482099299705
0.09749999999999659,0.004878432606814069
0.09999999999999432,0.004957117003698166
0.09999999999999432,0.005035801400582265
0.1075000000000017,0.005114485797466362
0.1075000000000017,0.005193170194350461
0.1075000000000017,0.005271854591234558
0.1075000000000017,0.005350538988118656
0.11499999999999488,0.005429223385002754
0.11499999999999488,0.0055079077818868515
0.11750000000000682,0.00558659217877095
0.12250000000000227,0.005665276575655047
0.12250000000000227,0.005743960972539146
0.125,0.005822645369423243
0.12999999999999545,0.005901329766307342
0.12999999999999545,0.005980014163191439
0.12999999999999545,0.006058698560075537
0.13249999999999318,0.006137382956959635
0.13249999999999318,0.0062160673538437326
0.13500000000000512,0.006294751750727831
0.14000000000000057,0.0063734361476119284
0.1424999999999983,0.006452120544496027
0.1424999999999983,0.006530804941380124
0.14499999999999602,0.006609489338264222
0.14499999999999602,0.00668817373514832
0.14749999999999375,0.006766858132032418
0.14749999999999375,0.006845542528916516
0.14749999999999375,0.006924226925800614
0.15000000000000568,0.007002911322684712
0.1525000000000034,0.0070815957195688095
0.1525000000000034,0.007160280116452907
0.1525000000000034,0.007238964513337005
0.15500000000000114,0.007317648910221103
0.15749999999999886,0.007396333307105201
0.15749999999999886,0.007475017703989299
0.1599999999999966,0.007553702100873397
0.16249999999999432,0.007632386497757495
0.16500000000000625,0.007711070894641593
0.16500000000000625,0.0077897552915256905
0.16750000000000398,0.007868439688409789
0.16750000000000398,0.007947124085293886
0.16750000000000398,0.008025808482177984
0.1700000000000017,0.008104492879062081
0.1700000000000017,0.00818317727594618
0.18000000000000682,0.008261861672830278
0.18000000000000682,0.008340546069714376
0.18000000000000682,0.008419230466598473
0.18500000000000227,0.00849791486348257
0.18500000000000227,0.00857659926036667
0.18999999999999773,0.008655283657250767
0.18999999999999773,0.008733968054134865
0.19249999999999545,0.008812652451018962
0.20000000000000284,0.008891336847903062
0.21250000000000568,0.00897002124478716
0.21250000000000568,0.009048705641671257
0.21250000000000568,0.009127390038555354
0.2150000000000034,0.009206074435439452
0.2150000000000034,0.009284758832323551
0.2224999999999966,0.009363443229207648
0.22499999999999432,0.009442127626091746
0.22750000000000625,0.009520812022975843
0.22750000000000625,0.009599496419859941
0.2325000000000017,0.00967818081674404
0.2325000000000017,0.009756865213628138
0.23499999999999943,0.009835549610512235
0.23999999999999488,0.009914234007396333
0.23999999999999488,0.009992918404280432
0.24250000000000682,0.01007160280116453
0.24250000000000682,0.010150287198048627
0.24500000000000455,0.010228971594932725
0.24750000000000227,0.010307655991816822
0.25,0.010386340388700921
0.2524999999999977,0.010465024785585019
0.2524999999999977,0.010543709182469116
0.25499999999999545,0.010622393579353214
0.25499999999999545,0.010701077976237311
0.2574999999999932,0.01077976237312141
0.2574999999999932,0.010858446770005508
0.26500000000000057,0.010937131166889606
0.26500000000000057,0.011015815563773703
0.2674999999999983,0.011094499960657802
0.269999999999996,0.0111731843575419
0.27249999999999375,0.011251868754425997
0.2750000000000057,0.011330553151310095
0.2750000000000057,0.011409237548194192
0.2775000000000034,0.011487921945078292
0.2775000000000034,0.011566606341962389
0.28000000000000114,0.011645290738846487
0.2849999999999966,0.011723975135730584
0.2849999999999966,0.011802659532614683
0.29000000000000625,0.01188134392949878
0.292500000000004,0.011960028326382878
0.292500000000004,0.012038712723266976
0.2950000000000017,0.012117397120151073
0.2950000000000017,0.012196081517035173
0.2950000000000017,0.01227476591391927
0.2950000000000017,0.012353450310803368
0.29749999999999943,0.012432134707687465
0.29999999999999716,0.012510819104571563
0.29999999999999716,0.012589503501455662
0.29999999999999716,0.01266818789833976
0.3024999999999949,0.012746872295223857
0.3050000000000068,0.012825556692107954
0.3050000000000068,0.012904241088992054
0.3100000000000023,0.012982925485876151
0.3100000000000023,0.013061609882760249
0.3125,0.013140294279644346
0.3125,0.013218978676528444
0.3125,0.013297663073412543
0.3125,0.01337634747029664
0.3149999999999977,0.013455031867180738
0.31749999999999545,0.013533716264064835
0.3199999999999932,0.013612400660948935
0.3225000000000051,0.013691085057833032
0.32500000000000284,0.01376976945471713
0.32750000000000057,0.013848453851601227
0.332499999999996,0.013927138248485325
0.33499999999999375,0.014005822645369424
0.33499999999999375,0.014084507042253521
0.3375000000000057,0.014163191439137619
0.3400000000000034,0.014241875836021716
0.34250000000000114,0.014320560232905814
0.3474999999999966,0.014399244629789913
0.3499999999999943,0.01447792902667401
0.35250000000000625,0.014556613423558108
0.355000000000004,0.014635297820442206
0.355000000000004,0.014713982217326305
0.3575000000000017,0.014792666614210402
0.3575000000000017,0.0148713510110945
0.36249999999999716,0.014950035407978597
0.36249999999999716,0.015028719804862695
0.36249999999999716,0.015107404201746794
0.3649999999999949,0.015186088598630892
0.375,0.01526477299551499
0.3774999999999977,0.015343457392399087
0.37999999999999545,0.015422141789283186
0.37999999999999545,0.015500826186167284
0.37999999999999545,0.015579510583051381
0.3850000000000051,0.01565819497993548
0.38750000000000284,0.015736879376819578
0.39000000000000057,0.015815563773703675
0.39749999999999375,0.015894248170587773
0.39749999999999375,0.01597293256747187
0.39749999999999375,0.016051616964355968
0.4000000000000057,0.016130301361240065
0.4000000000000057,0.016208985758124163
0.4000000000000057,0.01628767015500826
0.4000000000000057,0.01636635455189236
0.4025000000000034,0.01644503894877646
0.40500000000000114,0.016523723345660556
0.40500000000000114,0.016602407742544654
0.40500000000000114,0.01668109213942875
0.40749999999999886,0.01675977653631285
0.4099999999999966,0.016838460933196946
0.4099999999999966,0.016917145330081044
0.4124999999999943,0.01699582972696514
0.4124999999999943,0.017074514123849242
0.417500000000004,0.01715319852073334
0.417500000000004,0.017231882917617437
0.4200000000000017,0.017310567314501535
0.4200000000000017,0.017389251711385632
0.4200000000000017,0.01746793610826973
0.42499999999999716,0.017546620505153827
0.42499999999999716,0.017625304902037925
0.4274999999999949,0.017703989298922022
0.4300000000000068,0.017782673695806123
0.43250000000000455,0.01786135809269022
0.43250000000000455,0.01794004248957432
0.43250000000000455,0.018018726886458416
0.4375,0.018097411283342513
0.4375,0.01817609568022661
0.4375,0.01825478007711071
0.4375,0.018333464473994806
0.4375,0.018412148870878903
0.4399999999999977,0.018490833267763
0.4399999999999977,0.018569517664647102
0.44249999999999545,0.0186482020615312
0.44249999999999545,0.018726886458415297
0.4449999999999932,0.018805570855299394
0.45000000000000284,0.018884255252183492
0.45250000000000057,0.01896293964906759
0.457499999999996,0.019041624045951687
0.457499999999996,0.019120308442835784
0.457499999999996,0.019198992839719882
0.4625000000000057,0.019277677236603983
0.4625000000000057,0.01935636163348808
0.4650000000000034,0.019435046030372178
0.46750000000000114,0.019513730427256275
0.46750000000000114,0.019592414824140373
0.4724999999999966,0.01967109922102447
0.4749999999999943,0.019749783617908568
0.4749999999999943,0.019828468014792665
0.47750000000000625,0.019907152411676763
0.480000000000004,0.019985836808560864
0.4825000000000017,0.02006452120544496
0.4825000000000017,0.02014320560232906
0.4825000000000017,0.020221889999213156
0.4825000000000017,0.020300574396097254
0.4825000000000017,0.02037925879298135
0.48499999999999943,0.02045794318986545
0.4899999999999949,0.020536627586749547
0.4899999999999949,0.020615311983633644
0.4899999999999949,0.020693996380517745
0.49500000000000455,0.020772680777401843
0.4975000000000023,0.02085136517428594
0.4975000000000023,0.020930049571170038
0.4975000000000023,0.021008733968054135
0.5,0.021087418364938233
0.5024999999999977,0.02116610276182233
0.5049999999999955,0.021244787158706428
0.5049999999999955,0.021323471555590525
0.5049999999999955,0.021402155952474623
0.5049999999999955,0.021480840349358724
0.5049999999999955,0.02155952474624282
0.5100000000000051,0.02163820914312692
0.5150000000000006,0.021716893540011016
0.5150000000000006,0.021795577936895114
0.5174999999999983,0.02187426233377921
0.519999999999996,0.02195294673066331
0.5224999999999937,0.022031631127547406
0.5324999999999989,0.022110315524431504
0.5324999999999989,0.022188999921315605
0.5349999999999966,0.022267684318199702
0.5349999999999966,0.0223463687150838
0.5349999999999966,0.022425053111967897
0.5374999999999943,0.022503737508851995
0.5374999999999943,0.022582421905736092
0.5400000000000063,0.02266110630262019
0.542500000000004,0.022739790699504287
0.5450000000000017,0.022818475096388385
0.5450000000000017,0.022897159493272486
0.5474999999999994,0.022975843890156583
0.5499999999999972,0.02305452828704068
0.5499999999999972,0.023133212683924778
0.5499999999999972,0.023211897080808876
0.5524999999999949,0.023290581477692973
0.5575000000000045,0.02336926587457707
0.5600000000000023,0.023447950271461168
0.5649999999999977,0.023526634668345266
0.5674999999999955,0.023605319065229367
0.5699999999999932,0.023684003462113464
0.5725000000000051,0.02376268785899756
0.5725000000000051,0.02384137225588166
0.5750000000000028,0.023920056652765757
0.5750000000000028,0.023998741049649854
0.5775000000000006,0.02407742544653395
0.5799999999999983,0.02415610984341805
0.5799999999999983,0.024234794240302147
0.582499999999996,0.024313478637186248
0.582499999999996,0.024392163034070345
0.5849999999999937,0.024470847430954443
0.5875000000000057,0.02454953182783854
0.5875000000000057,0.024628216224722638
0.5875000000000057,0.024706900621606735
0.5875000000000057,0.024785585018490833
0.5900000000000034,0.02486426941537493
0.5925000000000011,0.024942953812259028
0.5949999999999989,0.025021638209143125
0.5974999999999966,0.025100322606027226
0.5974999999999966,0.025179007002911324
0.5999999999999943,0.02525769139979542
0.5999999999999943,0.02533637579667952
0.6025000000000063,0.025415060193563616
0.605000000000004,0.025493744590447714
0.6075000000000017,0.02557242898733181
0.6099999999999994,0.02565111338421591
0.6124999999999972,0.025729797781100006
0.6149999999999949,0.025808482177984107
0.6149999999999949,0.025887166574868205
0.6200000000000045,0.025965850971752302
0.6200000000000045,0.0260445353686364
0.6324999999999932,0.026123219765520497
0.6324999999999932,0.026201904162404595
0.6324999999999932,0.026280588559288692
0.6324999999999932,0.02635927295617279
0.6350000000000051,0.026437957353056887
0.6350000000000051,0.02651664174994099
0.6375000000000028,0.026595326146825086
0.6375000000000028,0.026674010543709183
0.6400000000000006,0.02675269494059328
0.6424999999999983,0.02683137933747738
0.644999999999996,0.026910063734361476
0.644999999999996,0.026988748131245573
0.6474999999999937,0.02706743252812967
0.6500000000000057,0.02714611692501377
0.6525000000000034,0.02722480132189787
0.6525000000000034,0.027303485718781967
0.6574999999999989,0.027382170115666064
0.6574999999999989,0.027460854512550162
0.6599999999999966,0.02753953890943426
0.6599999999999966,0.027618223306318357
0.6599999999999966,0.027696907703202454
0.667500000000004,0.027775592100086552
0.667500000000004,0.02785427649697065
0.667500000000004,0.027932960893854747
0.6700000000000017,0.028011645290738848
0.6774999999999949,0.028090329687622945
0.6774999999999949,0.028169014084507043
0.6774999999999949,0.02824769848139114
0.6800000000000068,0.028326382878275238
0.6800000000000068,0.028405067275159335
0.6825000000000045,0.028483751672043433
0.6850000000000023,0.02856243606892753
0.6850000000000023,0.028641120465811628
0.6850000000000023,0.02871980486269573
0.6975000000000051,0.028798489259579826
0.7025000000000006,0.028877173656463924
0.7025000000000006,0.02895585805334802
0.7025000000000006,0.02903454245023212
0.7049999999999983,0.029113226847116216
0.707499999999996,0.029191911244000314
0.707499999999996,0.02927059564088441
0.707499999999996,0.02934928003776851
0.7125000000000057,0.02942796443465261
0.7125000000000057,0.029506648831536707
0.7199999999999989,0.029585333228420805
0.7199999999999989,0.029664017625304902
0.7224999999999966,0.029742702022189
0.7249999999999943,0.029821386419073097
0.7249999999999943,0.029900070815957195
0.7249999999999943,0.029978755212841292
0.7275000000000063,0.03005743960972539
0.7275000000000063,0.03013612400660949
0.730000000000004,0.03021480840349359
0.7325000000000017,0.030293492800377686
0.7374999999999972,0.030372177197261783
0.7425000000000068,0.03045086159414588
0.7475000000000023,0.03052954599102998
0.75,0.030608230387914076
0.75,0.030686914784798174
0.7524999999999977,0.03076559918168227
0.7524999999999977,0.030844283578566372
0.7549999999999955,0.03092296797545047
0.7549999999999955,0.031001652372334567
0.7574999999999932,0.031080336769218665
0.7574999999999932,0.031159021166102762
0.7600000000000051,0.03123770556298686
0.7600000000000051,0.03131638995987096
0.7625000000000028,0.03139507435675506
0.7625000000000028,0.031473758753639156
0.7650000000000006,0.03155244315052325
0.7650000000000006,0.03163112754740735
0.7674999999999983,0.03170981194429145
0.769999999999996,0.031788496341175546
0.769999999999996,0.03186718073805964
0.7724999999999937,0.03194586513494374
0.7724999999999937,0.03202454953182784
0.7750000000000057,0.032103233928711936
0.7775000000000034,0.03218191832559603
0.7800000000000011,0.03226060272248013
0.7800000000000011,0.03233928711936423
0.7800000000000011,0.032417971516248326
0.7800000000000011,0.03249665591313242
0.7824999999999989,0.03257534031001652
0.7824999999999989,0.03265402470690062
0.7849999999999966,0.03273270910378472
0.7900000000000063,0.03281139350066882
0.7974999999999994,0.03289007789755292
0.7974999999999994,0.032968762294437015
0.7999999999999972,0.03304744669132111
0.8024999999999949,0.03312613108820521
0.8050000000000068,0.03320481548508931
0.8075000000000045,0.033283499881973405
0.8100000000000023,0.0333621842788575
0.8125,0.0334408686757416
0.8149999999999977,0.0335195530726257
0.8199999999999932,0.033598237469509795
0.8199999999999932,0.03367692186639389
0.8199999999999932,0.03375560626327799
0.8225000000000051,0.03383429066016209
0.8250000000000028,0.033912975057046185
0.8250000000000028,0.03399165945393028
0.8250000000000028,0.03407034385081438
0.832499999999996,0.034149028247698485
0.8349999999999937,0.03422771264458258
0.8349999999999937,0.03430639704146668
0.8400000000000034,0.03438508143835078
0.8400000000000034,0.034463765835234875
0.8449999999999989,0.03454245023211897
0.8449999999999989,0.03462113462900307
0.8449999999999989,0.03469981902588717
0.8474999999999966,0.034778503422771265
0.8474999999999966,0.03485718781965536
0.8499999999999943,0.03493587221653946
0.855000000000004,0.03501455661342356
0.855000000000004,0.035093241010307655
0.8599999999999994,0.03517192540719175
0.8624999999999972,0.03525060980407585
0.8649999999999949,0.03532929420095995
0.8649999999999949,0.035407978597844045
0.8675000000000068,0.03548666299472814
0.8675000000000068,0.03556534739161225
0.8700000000000045,0.035644031788496344
0.8700000000000045,0.03572271618538044
0.8700000000000045,0.03580140058226454
0.8700000000000045,0.03588008497914864
0.8725000000000023,0.035958769376032734
0.8774999999999977,0.03603745377291683
0.8774999999999977,0.03611613816980093
0.8799999999999955,0.03619482256668503
0.8850000000000051,0.036273506963569124
0.8850000000000051,0.03635219136045322
0.8875000000000028,0.03643087575733732
0.8900000000000006,0.03650956015422142
0.8900000000000006,0.036588244551105514
0.8924999999999983,0.03666692894798961
0.894999999999996,0.03674561334487371
0.894999999999996,0.03682429774175781
0.8974999999999937,0.036902982138641904
0.8974999999999937,0.036981666535526
0.9000000000000057,0.037060350932410106
0.9000000000000057,0.037139035329294204
0.9000000000000057,0.0372177197261783
0.9025000000000034,0.0372964041230624
0.9050000000000011,0.037375088519946496
0.9050000000000011,0.037453772916830594
0.9099999999999966,0.03753245731371469
0.9124999999999943,0.03761114171059879
0.9124999999999943,0.037689826107482886
0.9150000000000063,0.037768510504366984
0.917500000000004,0.03784719490125108
0.917500000000004,0.03792587929813518
0.9200000000000017,0.038004563695019276
0.9200000000000017,0.038083248091903374
0.9200000000000017,0.03816193248878747
0.9224999999999994,0.03824061688567157
0.9300000000000068,0.038319301282555666
0.9325000000000045,0.038397985679439764
0.9350000000000023,0.03847667007632387
0.9399999999999977,0.038555354473207966
0.9424999999999955,0.03863403887009206
0.9424999999999955,0.03871272326697616
0.9424999999999955,0.03879140766386026
